@relation 'wine-weka.filters.unsupervised.instance.Resample-S0-Z30.0-no-replacement-V_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M6'

@attribute -0.512density+0.437alcohol-0.427residualsugar-0.407totalsulfur-0.3freesulfur... numeric
@attribute 0.588fixedacid-0.581pH+0.345citricacid-0.29freesulfur-0.244totalsulfur... numeric
@attribute -0.591volacid+0.504citricacid+0.433sulphates+0.279freesulfur-0.214residualsugar... numeric
@attribute -0.711chlorides-0.442sulphates+0.306freesulfur-0.274volacid+0.274residualsugar... numeric
@attribute 0.643volacid+0.401sulphates+0.337alcohol-0.329chlorides+0.293totalsulfur... numeric
@attribute 0.494freesulfur-0.481sulphates+0.396chlorides-0.328density-0.289residualsugar... numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10}

@data
-3.313255,0.225373,0.337218,0.104049,1.319477,1.636585,5
-2.300572,0.693064,0.247723,-0.018788,0.313961,-0.275674,7
1.216559,3.254965,0.136422,0.942664,0.516785,0.392872,7
1.762582,1.841553,0.052823,0.898568,0.686463,0.929168,7
-2.300572,0.693064,0.247723,-0.018788,0.313961,-0.275674,7
1.762582,1.841553,0.052823,0.898568,0.686463,0.929168,7
1.216559,3.254965,0.136422,0.942664,0.516785,0.392872,7
-2.550654,2.652647,1.123137,-1.175072,1.408858,-1.257472,5
1.216155,-1.043003,-1.223912,-1.083874,0.232816,-0.200477,6
-1.498774,-1.442291,-0.532712,1.295463,-1.112684,0.173549,5
-0.953944,-0.070318,1.353722,-0.921751,0.277872,-1.291774,7
0.795232,0.269708,0.373581,-1.596794,1.08405,-1.380093,7
-0.82162,-0.392391,-1.786641,-1.172827,0.69293,1.061231,5
1.130285,1.741106,-1.76259,-0.186198,-0.550561,-1.142086,6
-0.445975,-0.428826,1.630686,-0.473475,0.354249,1.013103,5
-0.554106,-0.350446,1.67088,-0.476178,0.34814,1.143832,6
-3.549157,0.735416,0.761084,0.149496,1.302394,1.57189,5
1.981614,-0.345815,-0.274862,0.226606,-0.325591,0.193232,7
1.493911,0.366884,0.974365,1.336732,0.420063,1.456075,7
-0.52557,0.606913,0.903323,0.116394,0.444336,0.73033,6
-0.53331,0.561765,0.808866,0.104316,0.517426,0.744556,6
1.516198,0.322503,0.739524,1.299031,0.477603,1.54395,7
1.636559,-1.418595,-0.840255,0.794223,0.609035,0.85203,7
-0.331728,2.043521,-1.556158,0.970792,-1.015714,-0.470678,6
0.809859,-1.111885,0.400347,-0.490441,-0.547425,-0.203317,7
-0.331728,2.043521,-1.556158,0.970792,-1.015714,-0.470678,6
-1.45249,0.329225,-0.260587,0.03844,-0.353184,-0.270065,6
1.425775,-1.891104,-0.04296,-0.040759,0.1198,-0.009412,7
-0.268656,0.088187,0.376428,-0.359009,-0.294775,-1.070395,6
-2.057063,2.067083,-1.021538,-0.577595,-0.556443,-0.923262,5
0.958221,-0.139827,1.3162,0.308089,-0.172496,0.366411,6
-1.168692,-0.151219,-1.098704,-0.40741,0.632257,-0.807842,5
2.105162,0.583997,-3.116166,0.59025,0.368162,0.791134,5
2.15519,0.540578,-3.274344,0.471695,0.550397,0.755998,5
1.403982,-0.790773,0.225261,-1.215281,-0.706917,-0.519431,7
-1.168692,-0.151219,-1.098704,-0.40741,0.632257,-0.807842,5
0.757522,0.597655,-0.093747,0.268532,0.085279,-0.036842,6
1.002734,2.130368,0.05968,0.286331,-0.367609,1.096123,6
2.105162,0.583997,-3.116166,0.59025,0.368162,0.791134,5
2.15519,0.540578,-3.274344,0.471695,0.550397,0.755998,5
0.145119,0.637594,1.118441,-1.05663,0.068982,0.386425,6
0.145119,0.637594,1.118441,-1.05663,0.068982,0.386425,6
-0.888843,-0.708896,-0.314543,0.334798,-0.847938,-0.156824,5
-2.268896,-1.73901,-0.891799,0.908678,-0.492737,-1.006428,5
1.520352,1.877548,-0.152789,0.314533,-0.477003,-0.383424,6
-2.289937,2.375274,0.734733,0.309341,-0.794015,0.122884,5
-2.298148,2.365469,0.80588,0.500893,-0.986819,0.157335,5
-2.298148,2.365469,0.80588,0.500893,-0.986819,0.157335,5
1.773909,0.78215,0.540085,-0.942786,1.18089,-1.006098,7
-0.188663,-0.316144,0.82427,0.077023,0.535351,1.028202,6
0.116921,0.617928,0.510806,-0.518495,-0.774698,0.241667,6
-3.981173,-1.21028,-0.808434,-1.195132,1.1172,0.559737,5
-2.444797,0.841638,0.029361,-0.80105,-0.536687,1.24472,5
0.881636,-2.383262,-1.001382,-0.503756,-0.141493,-1.085523,6
2.475264,1.095296,0.082422,-0.881164,-0.629943,-0.956672,5
0.665881,-1.628677,-1.584644,-1.381741,-0.489473,-0.166897,5
-0.397414,-1.238617,-0.117124,1.08816,-0.37334,-0.316679,8
-1.963707,-0.697505,-3.29485,-2.183056,0.551109,-0.06658,4
-1.400015,-1.07939,-0.066369,-0.68042,0.877664,-0.472471,6
1.687334,-0.499926,0.107228,-0.738316,0.080678,-0.520603,6
-2.758565,0.277373,-0.479375,0.613726,-1.134334,-1.127316,5
0.743227,-0.151427,0.633415,-0.757283,0.132563,-1.336452,6
0.661369,-1.794139,0.917682,0.781328,-0.624394,-0.021654,6
1.092634,-2.016841,0.854804,0.742434,-0.999704,-0.772301,6
0.866368,-1.373052,0.609486,0.626052,-0.955579,-0.124281,7
-0.226953,-2.886475,-0.044606,-0.650887,1.168963,-0.189993,5
-0.338961,-2.752234,0.051804,-0.554773,1.138134,-0.255816,5
1.679519,-1.447039,0.369727,-0.282516,-0.667094,0.380297,7
-1.265668,-1.004186,-0.512638,0.310727,-0.894893,-0.559942,5
-1.268827,-1.013238,-0.696429,0.156387,-1.013752,0.399478,5
-0.017623,1.447941,1.156608,-2.248736,0.05831,0.150148,4
-2.162689,0.354602,0.481482,1.361688,-1.617926,0.166117,6
-0.329251,-1.858915,-0.298098,-0.582604,1.008372,-0.871863,5
-2.812335,0.232347,-0.394318,-0.36206,-0.27844,-0.476843,7
-2.812335,0.232347,-0.394318,-0.36206,-0.27844,-0.476843,7
-2.812335,0.232347,-0.394318,-0.36206,-0.27844,-0.476843,7
-2.812335,0.232347,-0.394318,-0.36206,-0.27844,-0.476843,7
-0.993453,-1.359162,-0.788432,0.23341,-1.328114,-0.771565,6
0.458823,-1.715241,2.504469,-0.525285,0.900822,0.345754,7
1.272732,1.337244,0.107905,0.812314,0.574734,0.194379,6
0.770016,2.699806,-0.056458,0.770414,0.512418,-0.268185,6
0.57923,-0.783235,-0.111421,0.30995,0.065047,1.396531,5
-1.641985,-2.40131,1.085573,1.899063,1.527998,3.409778,4
1.022829,0.996574,-1.163662,-0.441953,-1.253958,-0.357675,5
-0.108383,-0.867804,0.386746,1.176951,0.435611,-0.612986,7
-1.470857,-1.596697,-3.177246,-2.313075,0.604314,0.126632,4
1.022829,0.996574,-1.163662,-0.441953,-1.253958,-0.357675,5
-1.401006,-0.838249,1.236575,0.079466,-0.568158,-0.006194,6
0.218705,0.221148,-0.461372,-0.837431,-0.49477,-0.383052,5
1.179186,-1.280702,2.256537,-0.483079,1.49854,-0.08654,6
-2.601568,-0.836186,1.323997,0.273389,0.327864,0.359078,5
-2.045491,0.074567,-1.078106,-0.816255,1.20558,-0.284131,6
2.005567,-0.168707,0.572476,-0.596212,0.235527,-0.476863,6
-0.273553,-0.802843,0.041717,0.811913,1.053761,-0.342026,8
1.224253,-0.803439,0.294464,-0.995958,0.424667,-1.099772,6
-2.524342,-0.466837,0.859019,-0.092296,0.976621,0.378799,5
2.242807,-0.874932,-0.237782,0.141675,-0.263516,-0.079069,7
2.242807,-0.874932,-0.237782,0.141675,-0.263516,-0.079069,7
-1.16139,-1.096293,-0.930004,0.271264,-1.033981,-0.454036,6
-3.000611,-0.666488,-0.60388,-5.897826,-2.914686,4.553968,5
-0.13348,0.977211,-0.710628,-0.181477,1.992168,1.903297,5
-2.432776,-1.628714,-1.050702,0.433927,0.186401,0.239502,5
-4.630246,-0.324014,-3.65574,-9.540702,-0.774911,3.189649,4
-2.713732,-0.666688,0.129241,0.753589,0.575377,0.446678,6
1.011779,-0.325163,1.500182,-0.259234,-0.274168,-0.393909,7
-0.501687,-1.624502,-0.677477,-0.168845,1.061853,-0.385379,6
-0.399269,-1.656633,-0.703401,-0.162408,0.976896,-0.420443,5
-0.302613,-1.739792,-0.880867,-0.244588,0.969264,-0.57909,5
-3.847261,0.163234,1.416955,0.094778,1.444613,-0.926894,6
-2.301302,-1.302128,-0.949334,0.649551,0.238526,-0.02692,5
2.067677,0.141547,1.021881,0.125149,-0.216078,-0.895406,6
-3.298672,0.32549,0.989416,0.501674,1.416025,-0.120356,5
-3.271715,0.188923,0.810406,0.438725,1.261093,-0.032365,5
1.612478,-0.142227,-1.552429,-0.515266,-0.22576,-0.358317,4
2.728331,-1.483995,0.051352,0.008964,-0.275604,-0.322144,6
1.124525,3.967219,-0.492397,0.532693,-0.328588,-0.431622,5
-0.968926,-1.619084,0.041342,0.147724,0.999806,0.365605,5
-0.581307,0.085283,2.121116,0.045841,0.619645,0.466758,6
-2.045946,1.115058,0.459881,0.539568,-0.455572,-0.648642,6
1.113751,-0.080168,-2.226552,-1.054337,0.066182,-0.355858,5
-1.289138,-1.383659,0.343853,0.691616,0.44557,1.049639,5
0.517588,-2.066869,-0.409295,-0.160793,0.867563,0.443773,6
0.753797,-2.353213,1.519675,-0.65786,0.137334,-0.940688,7
0.753797,-2.353213,1.519675,-0.65786,0.137334,-0.940688,7
0.401908,-0.112305,1.119121,-0.641477,0.026953,-0.138407,7
-2.404389,0.106526,0.192575,0.384496,-0.034377,1.068402,5
2.715573,-0.000108,-0.161059,0.610235,0.602852,0.121496,8
1.260913,1.536894,0.037008,0.367973,0.33332,0.27221,7
0.909734,-0.502281,-1.104199,-0.184123,0.45225,0.575316,5
1.561465,-1.312478,1.275813,-0.388761,0.458419,-0.490068,7
-0.467421,1.180192,0.006051,-0.826525,-0.817246,-1.144541,5
-0.007079,-1.130959,0.787153,0.51369,-0.879247,0.0314,5
-0.767375,-0.845226,0.017396,0.114461,-0.440505,-1.642168,6
-2.795082,-1.578393,1.313974,1.015638,0.401628,1.482781,6
1.218751,3.5684,-0.410385,0.849543,-0.080838,-0.681991,7
-2.485031,-0.029434,-0.569357,0.438634,-0.321148,-0.380489,6
-1.479063,-1.078742,-0.736773,-0.511887,0.907799,-1.252515,5
-1.479063,-1.078742,-0.736773,-0.511887,0.907799,-1.252515,5
0.772605,0.307592,0.359178,1.382809,-0.136734,0.402095,7
0.227375,0.156626,-0.481251,-0.113175,-0.725152,-0.884041,6
3.289315,1.189031,-1.098817,0.182438,0.096702,-0.921601,3
2.684486,-1.144305,0.572878,-0.239835,-1.100493,-1.142065,6
0.706783,-0.177847,1.270272,-0.295844,-0.03922,-0.963656,6
-0.486541,0.378662,-1.276593,0.027148,0.514231,-0.27872,5
0.226214,4.02854,6.796276,-1.047864,1.097052,1.002432,6
-1.327451,-0.702967,0.917406,0.5057,0.734308,-0.303268,6
-0.270739,0.769416,0.127662,1.937732,0.845309,1.58496,6
-0.230414,0.985765,0.076045,1.733618,0.8389,1.469343,6
-0.270739,0.769416,0.127662,1.937732,0.845309,1.58496,6
-2.011994,-0.342886,1.901533,1.102052,0.473361,0.624966,6
-2.907364,-0.730556,1.072982,1.547806,-0.106958,0.325449,6
-1.327451,-0.702967,0.917406,0.5057,0.734308,-0.303268,6
1.931755,0.547926,0.881576,0.122995,0.550265,0.317724,7
-3.077075,-2.269165,1.94965,-0.567203,0.795514,-1.734247,6
-0.251107,-1.248617,3.484353,-1.791431,0.708322,-1.292825,7
-0.178791,-1.236052,3.577406,-1.693663,0.715642,-1.46166,7
-1.227618,-0.705983,1.085143,0.0715,-0.44587,-0.245851,6
-4.704768,-0.029977,0.579613,0.444146,0.336995,-0.098471,5
-0.975905,-3.098653,-2.675097,0.443705,0.358782,-1.801803,6
-0.559473,-1.277396,0.396329,-0.782802,0.585048,-0.851885,6
0.553137,1.556306,0.431174,-0.179891,0.270419,1.081281,6
-4.354724,-0.26286,-0.093761,-0.52232,1.608418,2.448456,5
2.446549,0.807723,0.67675,-0.551518,-0.638765,-1.731202,6
-0.574629,-0.718192,0.573843,0.815025,-2.078256,-0.659395,7
0.359193,-0.62752,0.719452,0.174048,-1.700652,-0.718398,7
-1.239803,0.627678,1.362528,-2.295719,-2.347752,3.159742,7
-1.417809,0.615442,1.231975,-2.571567,-2.032037,3.456995,7
-2.380822,-1.848163,-0.604275,1.084059,-0.571015,-0.916001,5
-1.067012,2.097061,0.322749,0.373531,0.433964,-1.128044,9
1.093066,2.469507,1.585062,-0.331078,-0.201218,-0.647516,6
-2.736244,-0.561746,-0.477625,0.535102,-0.171243,-0.600955,5
-3.025338,0.120419,1.674024,-0.749408,-0.053692,-2.338846,8
-2.373188,-0.111261,-0.101059,-0.326711,0.84988,-0.327748,6
-2.856805,-1.8646,1.69989,-0.649527,0.678697,-1.756618,7
-2.736244,-0.561746,-0.477625,0.535102,-0.171243,-0.600955,5
-1.085732,0.51129,-1.496198,0.919357,-0.915908,-0.642604,6
-1.174288,0.616741,-1.748671,0.809587,-0.717135,-0.58229,6
0.727941,-1.965492,-1.448058,0.114107,-0.636499,-0.929228,7
-1.085732,0.51129,-1.496198,0.919357,-0.915908,-0.642604,6
-1.174288,0.616741,-1.748671,0.809587,-0.717135,-0.58229,6
0.113752,-0.955402,-2.003803,-0.546162,1.092111,-0.200367,5
1.824242,-1.501641,0.97307,-0.726589,-0.058001,-1.324886,7
-2.363846,0.160368,-0.980306,-0.555125,1.620953,-0.003048,6
-1.948806,-1.190228,1.06621,-0.556479,0.539662,-1.835715,6
0.66862,-1.744118,-0.35846,0.42607,-2.079672,-0.448864,6
2.537733,-0.617944,0.730622,-0.512553,-0.967635,-1.124391,8
-1.976422,-1.075939,0.921951,0.298975,0.19768,1.389531,5
-2.429516,1.668306,0.552136,0.700111,0.017485,0.006553,6
-2.329214,-1.116886,-0.845326,1.101252,0.116441,0.568973,5
-2.237609,-1.167211,-0.794617,1.123396,-0.089143,0.52857,6
-2.820017,-1.945193,-1.631505,1.201347,0.573828,1.257767,6
-2.403758,-1.299538,-0.764466,1.05798,0.036242,0.453456,6
0.901303,-1.297072,-2.1013,-1.612825,-0.235966,-0.487494,6
-2.969464,0.153418,-0.685842,-0.43253,1.433121,0.007889,6
0.345538,0.03916,-1.339821,-0.015045,-0.635086,-0.191141,5
1.313134,2.289582,0.809881,-0.183406,-0.244873,-1.483286,5
0.345538,0.03916,-1.339821,-0.015045,-0.635086,-0.191141,5
-0.695757,-0.615366,-2.520567,-0.486768,1.325674,-0.942557,5
3.012531,-0.872094,0.269901,-0.319429,1.188722,-0.866235,9
-2.305045,0.097707,-2.983018,-1.840812,2.585821,0.189134,6
0.178188,-0.464297,-0.311125,0.094632,-1.675608,-0.385222,5
1.313134,2.289582,0.809881,-0.183406,-0.244873,-1.483286,5
-0.906429,-0.37832,0.837378,-0.029007,-0.169366,-0.632288,6
-0.446365,-0.551787,0.542398,-0.577023,-0.070015,-1.103004,6
1.905894,0.34343,0.891022,0.336216,0.595661,0.190175,9
0.128385,1.049249,0.008672,0.50026,-1.225466,-1.098135,7
1.545589,1.097236,0.510766,0.101848,-1.167983,-0.076956,7
0.065257,0.821216,1.596572,0.142036,0.625603,-0.327544,4
2.003504,-0.149467,0.636421,-0.311021,0.784779,0.11698,8
1.210217,0.253917,0.566769,0.589717,0.447977,0.872363,8
1.210217,0.253917,0.566769,0.589717,0.447977,0.872363,8
1.354997,1.277516,-0.755414,0.287248,0.56661,-0.132471,7
1.292184,1.352563,-0.704447,0.263374,0.503195,-0.137763,7
-2.824078,1.325502,-0.241498,0.548724,-0.16186,-1.192104,7
1.116686,0.208533,0.957637,0.007585,-0.425283,-0.425508,7
1.459413,0.016014,0.648964,0.138897,-0.216014,-0.31725,8
1.459413,0.016014,0.648964,0.138897,-0.216014,-0.31725,8
-2.555473,0.173748,-0.172522,1.807513,-0.510164,0.133893,5
1.591154,2.73089,-0.834421,0.275597,0.575812,-0.499121,5
-2.824078,1.325502,-0.241498,0.548724,-0.16186,-1.192104,7
2.224734,-0.934867,0.272994,0.557619,-0.660917,-0.105927,6
-2.941013,0.969115,0.238096,0.229774,1.430563,-0.231627,5
0.252985,-1.037632,2.720778,-1.624685,0.725636,-2.075836,7
-2.44054,1.507789,0.31251,-0.002702,0.484236,-0.370513,5
0.252985,-1.037632,2.720778,-1.624685,0.725636,-2.075836,7
0.553884,-1.028188,1.928643,-1.223224,0.228778,-2.027265,7
-2.985862,0.934768,0.022054,0.293126,1.513315,-0.09657,5
-1.586534,-0.460186,0.855701,0.792889,0.021549,-0.161077,7
0.774686,0.679318,1.118829,-0.353906,0.813067,-0.797648,8
-3.063631,-1.018922,1.474252,-0.204324,0.893503,-1.61021,7
0.650181,-3.438427,-1.384797,0.217044,0.167675,-1.054714,6
2.438957,-0.281936,0.281392,0.144322,0.293297,0.046701,6
2.756053,0.447652,-0.372589,1.393319,-0.074092,1.165813,6
0.252985,-1.037632,2.720778,-1.624685,0.725636,-2.075836,7
-1.392117,1.076841,-0.778443,-2.160103,0.096557,0.449722,5
-2.44054,1.507789,0.31251,-0.002702,0.484236,-0.370513,5
0.773304,5.500976,0.021897,0.273492,-1.272576,-0.669299,3
0.489314,0.064295,0.796341,-0.255424,-0.143649,-0.541992,7
1.864093,-0.288198,0.028531,1.57986,1.232565,1.367094,9
0.476166,-0.102372,-0.747496,-2.350025,-2.032232,2.059284,6
-0.584309,0.395154,0.713552,-2.559699,-3.125866,2.124244,6
1.894503,-0.810737,2.546125,-1.17231,0.192938,-2.055926,8
0.489314,0.064295,0.796341,-0.255424,-0.143649,-0.541992,7
0.142039,2.160688,-0.168553,-0.971098,0.590104,-0.919646,6
0.899395,1.095379,0.772191,0.322757,0.777086,-0.799527,6
-2.039779,-1.470128,0.260131,0.760811,0.21334,-0.719992,6
2.631511,-1.400458,0.329532,-0.558372,1.093793,-1.206781,7
1.582738,-1.043884,0.803261,-1.120189,0.414605,-0.820209,7
2.068439,-1.798216,-0.3585,0.741923,-0.682184,0.436143,7
2.068439,-1.798216,-0.3585,0.741923,-0.682184,0.436143,7
1.975892,-0.179332,0.561674,-0.650315,-1.451589,-0.639729,6
2.11537,1.050869,-0.419614,-0.327511,-0.557684,-0.492652,6
-1.590196,-1.228987,0.952116,0.687051,0.286368,0.549476,6
-1.252075,0.921796,-1.262147,0.516219,-0.677581,-1.128531,6
-3.021935,-0.946558,-0.334827,1.151047,-0.082694,1.135324,5
-1.43169,-1.46917,-0.413353,0.828716,-0.027086,1.419451,6
-0.951483,0.206829,0.20671,-0.029641,-0.74054,0.862102,8
0.840068,2.373251,0.631462,-1.501016,0.080815,-1.388356,4
1.828837,0.34014,0.665589,0.31525,0.171505,0.495848,8
0.169815,-0.78073,-0.622327,-0.590054,0.459507,-1.014198,5
0.242681,-0.837851,-0.715093,-0.688793,0.367071,-1.029851,5
0.188708,-0.785694,-0.759414,-0.671652,0.488442,-1.051986,5
2.55797,-0.930402,-2.278553,-0.032033,-2.202505,-1.000487,5
0.802995,1.274731,-1.25191,-0.64622,-0.852254,-0.556239,4
2.595231,-1.069655,-2.307318,-0.027628,-2.262005,-0.97595,5
-0.103199,-0.193973,1.62663,-0.035728,-0.68359,-0.792832,7
1.078801,2.158902,-0.755601,0.551137,0.115222,0.862954,6
2.088375,1.199068,0.12775,0.709852,-0.044503,0.696976,6
-0.76929,-1.613198,1.327381,0.286314,-1.735327,0.242206,7
-2.514606,1.201003,0.778689,0.528318,0.439574,0.22727,6
-2.514606,1.201003,0.778689,0.528318,0.439574,0.22727,6
-2.348795,-1.281429,-0.102742,1.463951,0.257553,0.950358,6
1.494207,-1.825146,-3.538497,-0.694403,0.200484,-0.00985,5
-0.798599,0.060464,0.357661,-0.092962,-0.153622,1.30423,7
-1.629169,-2.11901,0.248645,0.129285,-0.636822,-0.433521,5
-1.982502,0.194469,-0.126176,-0.097123,-0.060047,-0.641174,5
1.398407,2.123446,1.078425,1.152557,-0.313067,-0.574103,7
-3.012152,-0.488432,0.185498,1.673931,0.089778,1.032055,5
-1.247041,-1.606851,-0.018891,1.001359,0.004812,1.043572,5
-2.067707,-0.797372,0.498928,0.887776,0.008869,1.608243,5
2.222121,1.018816,-1.66863,-0.817456,0.131778,0.147398,5
-1.982502,0.194469,-0.126176,-0.097123,-0.060047,-0.641174,5
-1.592656,-2.377686,0.180159,0.110736,1.104688,0.619808,6
-2.574392,0.580766,-0.424923,0.909477,0.120077,-0.582433,7
-2.419195,-1.249155,0.929362,0.732116,0.484359,0.256778,6
1.675497,0.549585,-1.109129,0.316689,1.691555,1.112625,7
-0.669109,-0.150879,-0.298934,-0.21656,-1.875505,-1.070195,7
0.627169,-1.034569,0.366526,-0.298717,-1.916986,-0.626308,7
-4.497355,3.020666,1.850647,0.334055,1.356114,0.822036,5
0.02922,2.518714,0.363581,0.624604,-0.625035,0.389159,5
1.292968,1.375519,-0.133591,0.049163,-0.337324,-1.160157,5
-0.966192,1.078228,-0.014335,0.509056,-0.221726,-0.993961,6
-0.966192,1.078228,-0.014335,0.509056,-0.221726,-0.993961,6
0.454116,1.274994,-1.225439,-0.1862,-0.360831,-0.074715,5
1.625044,-0.529356,0.666499,-0.471994,-1.044202,-0.940998,7
-2.653873,0.774591,-0.652288,0.765772,-0.534007,-0.364603,6
-2.653873,0.774591,-0.652288,0.765772,-0.534007,-0.364603,6
-2.653873,0.774591,-0.652288,0.765772,-0.534007,-0.364603,6
1.965959,-1.067985,0.383316,0.628987,-0.524177,-0.917275,6
-1.018572,-1.387566,-1.074237,1.047095,-0.814315,-0.821195,6
1.303237,2.315627,0.228759,0.355624,-0.279728,-0.164459,5
-0.1692,-0.409362,-0.680474,0.41068,0.157393,1.392029,6
2.378653,-0.630984,2.215615,-0.162138,-0.44462,-1.500399,7
3.192512,-1.56795,-1.786451,0.05163,0.416808,-0.891306,7
3.565817,-2.261351,-2.347504,1.035392,0.313792,0.266065,7
3.031782,-1.047973,-0.22811,0.759333,0.210128,-0.16075,7
-2.449847,-0.233018,-0.535266,1.132371,-0.97818,-1.161677,6
2.378653,-0.630984,2.215615,-0.162138,-0.44462,-1.500399,7
1.540363,-0.380826,2.702479,-1.880532,0.448318,-2.267741,6
0.082217,-1.517026,0.941732,0.097789,-1.622658,0.081768,6
-1.929292,-1.079963,0.886513,0.465511,-1.162547,0.144266,5
-0.189056,-0.495025,0.749156,-0.357535,0.791097,-1.174049,7
0.284906,1.76769,0.816821,-4.424067,-3.182933,1.533119,5
-0.189056,-0.495025,0.749156,-0.357535,0.791097,-1.174049,7
0.406915,-1.478434,1.624152,0.330125,-0.131028,0.730565,5
-0.562011,0.283651,0.025994,-0.054695,0.237288,0.605897,6
0.89648,2.079655,-0.60148,0.515307,0.147309,-0.440566,7
-0.346005,2.390343,0.82551,0.860964,-0.267104,0.735167,6
0.948741,2.060318,0.697883,-1.505563,-0.058078,-1.614248,4
-2.804493,-1.395059,-0.225572,1.697508,0.002126,1.161908,5
1.80912,-0.134061,-0.788146,-0.668465,-1.418914,-1.405006,4
-0.773229,0.870872,1.237115,-0.374615,0.038167,-0.779946,6
-1.004444,-1.19199,-0.541594,-0.265809,-1.180472,-0.371665,6
-0.76487,1.390592,2.122675,-0.303482,0.381513,0.843636,7
-1.898082,-0.584835,0.533621,0.591593,0.359303,1.352234,5
-1.973552,-0.520413,0.564545,0.611121,0.357856,1.402529,6
0.794099,0.084938,0.414401,-1.177878,-0.800164,0.10019,7
1.571335,-0.884272,0.862841,-0.854734,-0.762585,-1.598722,6
1.280108,-1.82269,-0.103601,-0.17971,0.823078,0.376667,6
-0.202733,-1.365799,1.354906,-0.712828,-0.085651,0.813692,7
0.551395,1.022747,2.149302,-1.218594,0.175716,-1.305389,6
-0.270908,-0.255628,2.609709,-0.242884,0.75061,0.471595,7
-2.25946,-3.017222,0.291078,0.471319,-1.995136,-0.309216,5
0.992959,1.55521,-2.025427,0.444731,0.05611,0.474214,5
0.551395,1.022747,2.149302,-1.218594,0.175716,-1.305389,6
0.17557,1.440588,0.651096,0.980109,-0.642079,2.003764,6
-1.132286,-0.136953,1.78917,-0.120268,0.165693,0.088472,6
0.677536,1.918452,1.329394,0.07608,0.372764,0.248573,7
0.677536,1.918452,1.329394,0.07608,0.372764,0.248573,7
-0.172687,-0.635202,0.67033,2.059033,0.061521,0.777919,8
-1.631376,0.705676,0.322833,0.688027,-0.551974,0.767799,6
0.589964,-0.782213,1.627194,-0.10612,-1.218776,-0.118916,6
0.315496,-0.560251,1.83625,0.121279,-0.82203,0.358021,6
0.374714,1.730954,-3.716536,-0.095399,0.407762,-0.716836,4
0.227936,-1.084172,1.269212,-0.662029,-0.064225,0.006938,7
-2.751076,-1.323787,-1.122204,-0.89315,2.625591,0.683169,4
-1.732846,-1.94031,1.044703,-0.862723,0.952015,-0.344901,6
-5.048228,1.191366,-1.955118,-8.191306,0.910298,3.033508,3
-0.359754,1.175696,2.040928,-0.498954,0.654109,-0.770197,6
1.319567,-0.828748,2.357518,-2.612548,-0.170733,-2.576769,5
0.556948,0.323473,-1.889173,-1.266388,0.564671,-1.603623,5
0.024144,-0.309306,0.881616,0.20566,-1.235658,-1.257547,7
1.485831,1.178201,1.511772,-0.938706,0.35646,-1.577924,5
0.324832,0.409874,-1.585916,-2.514667,3.523748,-1.025038,4
1.531666,1.700487,0.024581,-0.571688,0.194787,-0.670433,5
0.609715,0.53604,-1.700808,-0.751476,0.935121,-0.527706,4
-4.738129,0.908426,-0.525115,1.158321,0.715481,0.416788,5
1.305774,0.994589,0.496707,-0.425175,-0.66996,-0.10085,7
1.268792,-0.798943,-0.685698,0.014321,-1.483897,-0.570943,5
0.684353,2.480439,-1.020132,-0.727998,0.256466,-0.445932,5
1.867287,-1.039802,0.435363,-0.391008,1.400961,-0.128513,6
-1.226042,0.568162,0.083634,-0.314199,-0.341922,-0.720106,5
-1.581025,2.041093,1.825983,-3.042043,-2.08788,3.336567,6
1.798607,2.345918,-0.114432,0.117816,0.058016,0.385407,5
-0.492949,2.676027,1.586699,-1.812753,1.167876,-1.42334,4
1.845913,2.151439,-0.078423,-0.400987,-0.363009,-0.562059,5
-0.090324,2.675194,0.22408,-0.282919,-0.012441,0.219067,5
1.108547,-0.361064,0.687415,-0.901907,-0.999488,-0.255838,6
-2.319762,-1.333263,-2.104552,-1.996169,0.461154,0.340344,5
1.108547,-0.361064,0.687415,-0.901907,-0.999488,-0.255838,6
-0.529513,-2.411533,-0.431912,-1.366163,-0.963215,0.886518,4
0.868082,1.046443,1.360507,-1.350384,1.16822,-0.501309,7
-1.634347,-1.183088,0.479106,-0.678896,-0.643105,-0.054847,5
-1.176695,-1.486748,0.564739,-1.637188,0.056987,-0.215669,5
-0.508366,-0.438782,1.716836,-1.740964,0.814347,-0.071545,6
-2.254326,1.104595,-0.01568,0.071845,-0.53285,-1.557132,5
-1.474616,-0.019296,0.732712,0.205542,0.109209,1.487739,6
0.878727,0.990319,0.810225,0.349837,-0.080703,0.091434,7
0.832648,-0.691373,1.402071,0.129708,0.102207,-0.272601,6
0.495031,1.247917,0.049231,-0.38431,1.784915,0.506297,7
-0.296966,2.214312,-0.695601,0.796751,0.345518,-0.25661,7
-1.87033,-0.396721,-1.681009,-0.89237,1.417284,-0.183125,6
2.314532,-0.732184,-0.78586,-0.043668,1.439411,0.083793,7
-0.176301,0.583497,1.588572,-0.63254,0.785864,-0.472184,5
-0.846207,-1.429393,-0.311813,-0.366726,0.664138,0.0279,6
-0.256035,-0.568488,0.231172,-0.204589,-2.225686,-0.307308,7
-0.566959,-1.177974,-0.475991,0.927987,-0.642539,0.565502,6
