@relation 'wine-weka.filters.unsupervised.instance.Resample-S0-Z30.0-no-replacement-V_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M6-weka.filters.unsupervised.attribute.AddCluster-Wweka.clusterers.SimpleKMeans -init 0 -max-candidates 100 -periodic-pruning 10000 -min-density 2.0 -t1 -1.25 -t2 -1.0 -N 3 -A \"weka.core.EuclideanDistance -R first-last\" -I 500 -num-slots 1 -S 10_clusterMembership-weka.filters.unsupervised.attribute.ClusterMembership-I8-Wweka.clusterers.EM---I100-N-1-X13-max-1-ll-cv1.0E-6-ll-iter1.0E-6-M1.0E-6-K10-num-slots1-S100'

@attribute pCluster_3_0 numeric
@attribute pCluster_3_1 numeric
@attribute pCluster_4_0 numeric
@attribute pCluster_4_1 numeric
@attribute pCluster_4_2 numeric
@attribute pCluster_4_3 numeric
@attribute pCluster_5_0 numeric
@attribute pCluster_5_1 numeric
@attribute pCluster_5_2 numeric
@attribute pCluster_5_3 numeric
@attribute pCluster_5_4 numeric
@attribute pCluster_5_5 numeric
@attribute pCluster_5_6 numeric
@attribute pCluster_5_7 numeric
@attribute pCluster_5_8 numeric
@attribute pCluster_6_0 numeric
@attribute pCluster_6_1 numeric
@attribute pCluster_6_2 numeric
@attribute pCluster_6_3 numeric
@attribute pCluster_6_4 numeric
@attribute pCluster_6_5 numeric
@attribute pCluster_6_6 numeric
@attribute pCluster_6_7 numeric
@attribute pCluster_6_8 numeric
@attribute pCluster_7_0 numeric
@attribute pCluster_7_1 numeric
@attribute pCluster_7_2 numeric
@attribute pCluster_7_3 numeric
@attribute pCluster_7_4 numeric
@attribute pCluster_7_5 numeric
@attribute pCluster_7_6 numeric
@attribute pCluster_7_7 numeric
@attribute pCluster_7_8 numeric
@attribute pCluster_8_0 numeric
@attribute pCluster_8_1 numeric
@attribute pCluster_8_2 numeric
@attribute pCluster_9_0 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10}

@data
0.000002,0.000323,0.000001,0.003524,0.000378,0.000015,0,0.00565,0.363356,0.000072,0.000309,0.012043,0.000534,0.000002,0.000004,0,0.000054,0.001049,0.599346,0.001279,0.001711,0.00027,0,0.002877,0.003585,0,0,0.000002,0.000191,0,0,0,0.000074,0,0.000007,0.003285,0.000055,5
0,0.000535,0.016845,0.000023,0.106563,0.000001,0.731621,0.000014,0,0.000001,0,0.002756,0.025235,0,0.000215,0,0.004998,0.000155,0,0.0032,0.037335,0.002836,0.002053,0.018685,0,0.015847,0,0,0,0.00001,0.001893,0,0.000003,0.029127,0.000049,0.000001,0,5
0,0.000617,0.000009,0.000807,0.00779,0.000012,0.092731,0.026183,0.000002,0.000209,0,0.165091,0.000572,0,0.000009,0.000068,0.27642,0.008448,0.006052,0.000312,0.00003,0.132914,0.077952,0.005384,0.000011,0.000003,0,0.01495,0.000345,0,0.000011,0.000103,0.069243,0.000211,0.000601,0.112913,0,5
0,0.000766,0.000117,0.000389,0.016913,0.000013,0.459147,0.021312,0,0.000179,0,0.059253,0.001308,0,0.000045,0.000064,0.230157,0.000369,0.000248,0.000424,0.000117,0.05819,0.108353,0.003569,0,0.000162,0,0.004368,0.000049,0,0.000022,0.000001,0.000951,0.000589,0.000024,0.032901,0,6
0,0.001056,0.000001,0.015522,0.000015,0.000346,0.000008,0,0.000001,0.138125,0,0.047998,0.000461,0,0.000002,0.706163,0,0.000034,0.000019,0.006107,0,0.000029,0.036228,0.000212,0,0,0,0.00007,0.032686,0,0,0,0,0.00012,0.000001,0.014795,0,6
0,0.001868,0.001645,0.000586,0.052947,0.000049,0.132526,0.006768,0.000001,0.00001,0,0.097361,0.051918,0.000003,0.000184,0,0.01574,0.097656,0.001018,0.005273,0.010686,0.036843,0.000029,0.405458,0,0.000033,0.003003,0.000029,0.000022,0.000003,0.004402,0.004597,0.028195,0.008955,0.030878,0.001315,0.000001,5
0.000001,0.000448,0.000002,0.01814,0.006243,0,0.005628,0.019967,0.003233,0.000007,0.015838,0.153501,0.00118,0.000309,0.001289,0,0.004451,0.018247,0.414427,0.00223,0.068978,0.1633,0.002167,0.019641,0,0.000014,0,0.030068,0.019463,0.000595,0,0.000048,0.028858,0.000657,0.000904,0,0.000164,7
0.000002,0.000051,0.000003,0.017375,0.000649,0,0.000658,0,0.000013,0.000018,0,0.043529,0.001124,0.122007,0.012746,0,0,0.003649,0.001054,0.008246,0.054856,0.019119,0.000094,0.376137,0,0.000315,0.000001,0.040593,0.249449,0.000001,0.000032,0.000238,0,0.047443,0.000302,0.000002,0.000292,7
0.000002,0.000058,0.000003,0.02008,0.000609,0,0.000556,0,0.000016,0.000024,0,0.044641,0.001259,0.169446,0.015249,0,0,0.002506,0.00085,0.009389,0.058766,0.013779,0.000102,0.31984,0,0.000333,0.000001,0.028393,0.270597,0.000001,0.000015,0.000118,0,0.042959,0.000171,0.000002,0.000236,6
0.000001,0.000448,0.000002,0.01814,0.006243,0,0.005628,0.019967,0.003233,0.000007,0.015838,0.153501,0.00118,0.000309,0.001289,0,0.004451,0.018247,0.414427,0.00223,0.068978,0.1633,0.002167,0.019641,0,0.000014,0,0.030068,0.019463,0.000595,0,0.000048,0.028858,0.000657,0.000904,0,0.000164,7
0.000063,0.000564,0.00002,0.007747,0.000037,0.000002,0,0.010281,0.670269,0.000009,0,0.002453,0.005472,0.000001,0.000001,0,0.000004,0.000179,0.289416,0.007903,0.001924,0.000015,0,0.0033,0.000018,0,0,0.000001,0.000139,0,0,0,0.000163,0,0.000016,0,0.000003,5
0.000001,0.000559,0.000001,0.00118,0.000353,0,0.000014,0.563701,0.012797,0.000005,0.000693,0.005977,0.000246,0,0,0,0.142353,0.00078,0.230428,0.000453,0.000348,0.000095,0.000007,0.000028,0.027195,0,0,0,0.000033,0.000235,0,0,0.01241,0,0.000026,0.000081,0.000001,5
0,0.000143,0.000001,0.000925,0.00026,0,0.00004,0.055997,0.004241,0.000004,0.542245,0.020233,0.000334,0,0.000001,0,0.003427,0.00893,0.34647,0.000205,0.000425,0.001127,0.000005,0.001079,0.000399,0,0,0.000018,0.00016,0.000008,0,0.00002,0.01291,0.000002,0.000355,0.000005,0.000033,5
0.000001,0.000523,0.000002,0.002983,0.000947,0,0.000066,0.471296,0.026096,0.000003,0.001787,0.006418,0.000438,0,0.000011,0,0.041401,0.000595,0.399792,0.001021,0.007456,0.000767,0.000008,0.000209,0.01423,0,0,0.000017,0.000115,0.009073,0,0,0.014604,0.000001,0.000029,0.000073,0.000039,5
0,0.000265,0,0.001737,0.0021,0.000002,0.00209,0.000001,0,0.000002,0,0.148726,0.000273,0,0.000029,0,0.00011,0.420224,0.000315,0.000479,0.000064,0.07869,0.000234,0.02234,0,0,0,0.003229,0.003521,0,0.000157,0.211382,0.057868,0.000341,0.044226,0.000068,0.001526,6
0.000001,0.000369,0.000001,0.006846,0.002694,0.000013,0.000029,0.009167,0.162091,0.000076,0.002272,0.055641,0.000744,0.00025,0.000224,0,0.00017,0.003129,0.709238,0.001528,0.007939,0.007483,0.000001,0.015378,0.00883,0,0,0.000226,0.001283,0,0,0.000001,0.000165,0.000001,0.000029,0.003996,0.000186,5
0,0.000538,0.000002,0.003142,0.033204,0.000001,0.062076,0,0,0,0,0.017822,0.000854,0,0.060017,0,0.000041,0.002668,0,0.002909,0.0679,0.405789,0.000234,0.057731,0,0.002605,0.000042,0.231631,0.001446,0.000004,0.012681,0.000008,0.001101,0.023004,0.000295,0.00007,0.012183,6
0,0.000497,0.000255,0.000235,0.044893,0.000001,0.502883,0.000004,0,0.000003,0,0.04234,0.001459,0,0.002046,0,0.004993,0.001271,0,0.000346,0.005782,0.206556,0.112644,0.020797,0,0.004044,0,0.010644,0.000046,0,0.021592,0.000012,0.000052,0.011918,0.000036,0.004649,0,5
0.000001,0.000369,0.000001,0.006846,0.002694,0.000013,0.000029,0.009167,0.162091,0.000076,0.002272,0.055641,0.000744,0.00025,0.000224,0,0.00017,0.003129,0.709238,0.001528,0.007939,0.007483,0.000001,0.015378,0.00883,0,0,0.000226,0.001283,0,0,0.000001,0.000165,0.000001,0.000029,0.003996,0.000186,5
0,0.000031,0,0.00143,0.008018,0,0.027228,0,0,0,0,0.025745,0.000127,0,0.014818,0,0.000005,0.0056,0.000043,0.000616,0.021387,0.457686,0.001324,0.103613,0,0.000224,0,0.308415,0.00974,0.000001,0.002031,0.000276,0.00013,0.010388,0.0004,0.000465,0.000258,6
0,0.000194,0,0.002484,0.036344,0,0.079166,0,0,0,0,0.021487,0.000222,0,0.081267,0,0.000029,0.001343,0.000001,0.001404,0.030271,0.540963,0.001297,0.027057,0,0.000497,0,0.166172,0.003124,0,0.000644,0.000004,0.000197,0.005405,0.000086,0.000012,0.000327,6
0,0.000261,0.000001,0.000547,0.000574,0.000003,0.000371,0,0,0.000007,0,0.103656,0.000312,0,0.000006,0,0.000031,0.423775,0.000021,0.000233,0.000014,0.029775,0.002909,0.018361,0,0,0,0.001803,0.000787,0,0.002524,0.371101,0.003893,0.001054,0.033055,0.004873,0.000054,6
0,0.000754,0,0.004172,0.000059,0,0.000089,0.00001,0,0.000213,0,0.256554,0.000365,0,0,0.000033,0.000091,0.391662,0.000876,0.000744,0.000001,0.003023,0.151135,0.001174,0,0,0,0.000392,0.016218,0,0.000006,0.11092,0.004489,0.000643,0.056373,0.000004,0,6
0,0.000009,0.707844,0,0.010269,0.00003,0.015386,0,0,0.00001,0,0.000004,0.239546,0.000047,0,0,0,0,0,0.016452,0.004593,0,0,0.004486,0,0.000557,0,0,0,0,0,0,0,0.000767,0,0,0,4
0,0.00151,0.000039,0.000569,0.064343,0.000055,0.235044,0.004398,0,0.000143,0,0.309707,0.004308,0,0.000225,0.000028,0.071583,0.021355,0.000503,0.000771,0.000357,0.208266,0.015746,0.046838,0,0.000005,0,0.000808,0.000069,0,0.000164,0.000531,0.003728,0.000625,0.000952,0.007328,0,6
0,0.000534,0,0.001884,0.00009,0.00001,0.000019,0.000085,0.000008,0.000034,0,0.177945,0.000308,0,0,0,0.000086,0.654483,0.013122,0.000367,0.000001,0.000605,0.000064,0.001178,0,0,0,0.000005,0.001605,0,0,0.097163,0.004292,0.000006,0.043942,0.001877,0.000287,7
0,0.000217,0,0.003979,0.001879,0.000005,0.000199,0.005535,0.009344,0.000126,0.00153,0.132991,0.000156,0,0.000007,0.000005,0.002573,0.040713,0.703738,0.000614,0.000204,0.023115,0.000292,0.005245,0.001576,0,0,0.000638,0.005337,0,0,0.000105,0.015125,0.000002,0.001013,0.043734,0.000001,6
0,0.00151,0.000039,0.000569,0.064343,0.000055,0.235044,0.004398,0,0.000143,0,0.309707,0.004308,0,0.000225,0.000028,0.071583,0.021355,0.000503,0.000771,0.000357,0.208266,0.015746,0.046838,0,0.000005,0,0.000808,0.000069,0,0.000164,0.000531,0.003728,0.000625,0.000952,0.007328,0,6
0,0.000086,0,0.001222,0.005267,0.000001,0.018153,0.000001,0,0.000009,0,0.113248,0.000132,0,0.000543,0.000003,0.000067,0.036995,0.000102,0.000333,0.00045,0.523805,0.035375,0.049004,0,0.000009,0,0.186148,0.007906,0,0.00174,0.007168,0.001151,0.003207,0.001933,0.005941,0.000001,5
0.000003,0.0054,0,0.222446,0.000016,0.000002,0,0,0.000014,0.000005,0,0.000008,0.000162,0,0.42473,0,0,0,0,0.305341,0.040974,0,0.000006,0,0,0.000052,0,0,0.000801,0.000031,0,0,0,0.000002,0,0.000003,0.000004,6
0.000001,0.0017,0,0.003343,0.001487,0.000099,0.000001,0.02927,0.200662,0.000574,0.000001,0.052598,0.000747,0,0,0.000003,0.004514,0.007639,0.627982,0.001535,0.000127,0.000463,0,0.001185,0.052272,0,0,0,0.000093,0,0,0,0.00199,0,0.000042,0.01167,0,6
0,0.000214,0.000019,0.000216,0.000352,0,0.000253,0,0,0,0,0.020912,0.000782,0,0.000002,0,0.000007,0.228504,0,0.000301,0.000093,0.011653,0.000192,0.030216,0,0.000003,0,0.000616,0.000158,0,0.094096,0.56232,0.00429,0.007919,0.036389,0.000005,0.000486,7
0,0.002633,0.002118,0.000047,0.000494,0.000001,0.00004,0,0,0.000001,0,0.005211,0.111106,0,0,0,0,0.191245,0,0.022933,0.000013,0.000017,0.000003,0.026102,0,0,0,0,0.000001,0,0.000907,0.196533,0.000021,0.011679,0.428893,0,0,8
0,0.000357,0,0.00069,0.003721,0.000009,0.000203,0.077613,0.003814,0.000072,0,0.027423,0.000154,0,0.000003,0.000004,0.084149,0.000895,0.073289,0.000227,0.00009,0.005343,0.000031,0.000504,0.70562,0,0,0.000024,0.000049,0,0,0,0.007242,0,0.000012,0.008457,0,5
0,0.000061,0,0.000772,0.000039,0,0,0.005686,0.024486,0.00001,0.437831,0.007765,0.000063,0,0,0,0.000217,0.003905,0.516692,0.000132,0.000056,0.000108,0,0.000223,0.000432,0,0,0.000001,0.000191,0,0,0.000002,0.001177,0,0.000065,0.000077,0.000011,5
0,0.00005,0,0.000762,0.000025,0,0,0.002693,0.018337,0.000012,0.479482,0.008456,0.000043,0,0,0,0.000118,0.005878,0.481816,0.000119,0.000022,0.000078,0,0.000169,0.000272,0,0,0.000001,0.000311,0,0,0.000004,0.000887,0,0.000111,0.000341,0.000013,5
0.000005,0.000394,0.000001,0.030132,0.004702,0.000012,0.00013,0.001751,0.42822,0.00002,0.000001,0.01715,0.001393,0.011156,0.009423,0,0.00001,0.000167,0.219922,0.011772,0.224354,0.00571,0,0.024059,0.000305,0,0.000041,0.001335,0.006528,0.000241,0,0,0.000008,0.000008,0.000004,0.0005,0.000548,6
0.000023,0.096943,0,0.011157,0.2561,0.000044,0.003614,0.000037,0.000177,0.000001,0,0.085206,0.25041,0,0.000814,0,0.000147,0.002399,0.000004,0.275807,0.000138,0.001036,0,0.00914,0,0,0,0,0.00001,0,0,0.000001,0.005018,0.000001,0.001773,0,0,5
0,0.004963,0.000906,0.000509,0.037276,0.000372,0.015128,0,0,0.000001,0,0.018067,0.194795,0,0.001187,0,0,0.001763,0,0.035311,0.003397,0.002058,0,0.641181,0,0.000214,0.019564,0.000001,0.000007,0,0.008166,0.000127,0,0.014581,0.000427,0,0,4
0,0.000176,0.000001,0.000512,0.001068,0,0.004646,0.000001,0,0.000004,0,0.118969,0.000172,0,0.000003,0,0.001012,0.320324,0.000055,0.000148,0.000026,0.096785,0.063358,0.01049,0,0.000001,0,0.013433,0.001615,0,0.005686,0.267886,0.055716,0.002017,0.02812,0.007772,0.000002,7
0,0.000984,0,0.001617,0.000005,0.000018,0.000001,0.000015,0.000001,0.000187,0,0.127132,0.000247,0,0,0.000002,0.000011,0.73753,0.002441,0.00037,0,0.000011,0.0002,0.000077,0,0,0,0,0.001185,0,0,0.05916,0.000116,0.000002,0.052682,0.015982,0.000023,6
0,0.001368,0.000002,0.001314,0.036226,0.000006,0.022225,0,0,0,0,0.121611,0.002648,0,0.002422,0,0.000052,0.088242,0,0.001672,0.001448,0.431583,0.000087,0.196463,0,0.000012,0.000001,0.007812,0.000391,0,0.039799,0.028086,0.004939,0.004138,0.0064,0.000001,0.001052,4
0,0.00107,0.000003,0.001383,0.000555,0.000001,0.000107,0.380639,0.001985,0.00023,0.001738,0.119988,0.000833,0,0,0.000004,0.16085,0.027655,0.260853,0.000422,0.000015,0.001079,0.000742,0.000401,0.000965,0,0,0.000002,0.000186,0,0,0.000053,0.03733,0.000001,0.000894,0.000015,0,5
0,0.000165,0.000008,0.008765,0.005082,0,0.005461,0.000934,0.000598,0.000007,0.000071,0.02552,0.000723,0.368376,0.066441,0,0.000027,0.000066,0.007499,0.001561,0.442985,0.019561,0.000658,0.008572,0,0.000408,0,0.016793,0.005242,0.013799,0,0,0,0.000597,0.000001,0.000008,0.000073,6
0,0.000241,0.000046,0.005568,0.002247,0,0.002342,0.001566,0.000405,0.000005,0.000014,0.019825,0.001977,0.721347,0.027445,0,0.000011,0.000048,0.003991,0.001366,0.189493,0.004661,0.000032,0.00951,0,0.000272,0,0.003191,0.001058,0.002731,0,0,0,0.000483,0.000001,0.000001,0.000124,6
0.000002,0.002173,0.000079,0.005507,0.000452,0.000036,0.000033,0.005988,0.000836,0.001052,0.141172,0.294797,0.015078,0.002663,0.000011,0.000002,0.000037,0.318479,0.108881,0.004229,0.000234,0.00185,0.000072,0.059598,0,0,0,0.000018,0.000876,0,0,0.012161,0.000178,0.000437,0.022545,0.000484,0.00004,5
0.000004,0.003593,0.000001,0.001378,0.001213,0.000035,0,0.25564,0.14885,0.000045,0,0.002068,0.000698,0,0,0,0.271806,0.000177,0.124092,0.003374,0.000437,0.000006,0,0.000018,0.099153,0,0,0,0.000002,0.000013,0,0,0.004542,0,0.000002,0.082854,0,5
0.000006,0.000077,0,0.003477,0.000065,0,0,0.001579,0.300506,0.000007,0.002213,0.0033,0.000172,0,0.000001,0,0.000013,0.000615,0.682818,0.001021,0.001895,0.000109,0,0.001052,0.000034,0,0,0.000004,0.000652,0.000017,0,0,0.000286,0,0.000013,0.000007,0.000061,6
0.000032,0.000018,0,0.005317,0.000034,0.000002,0,0.000008,0.788322,0.000012,0.000012,0.001017,0.00011,0.000001,0.000001,0,0,0.000194,0.187389,0.004802,0.003016,0.00004,0,0.004529,0,0,0.000001,0.000002,0.005067,0.000002,0,0,0.000004,0,0.000011,0.000051,0.000007,5
0.000044,0.000021,0,0.005255,0.000012,0.000002,0,0.000007,0.841215,0.00001,0.000001,0.00062,0.000137,0,0.000001,0,0,0.000102,0.140106,0.00498,0.00132,0.000012,0,0.003167,0,0,0.000002,0.000001,0.002955,0,0,0,0.000002,0,0.000007,0.000016,0.000005,5
0.000001,0.000125,0.000002,0.008271,0.004413,0,0.002198,0.005027,0.009352,0.000008,0.107348,0.051273,0.000514,0.005156,0.002355,0,0.000331,0.007244,0.527483,0.001625,0.073387,0.089961,0.00008,0.045809,0.000021,0.000004,0,0.039428,0.010797,0.001561,0,0.000011,0.003068,0.000289,0.000343,0.001364,0.00115,6
0,0.00038,0.000076,0.000675,0.006811,0,0.030816,0.000059,0,0.000002,0,0.136423,0.002199,0,0.000166,0,0.002838,0.200625,0.000233,0.000407,0.002825,0.231337,0.004734,0.102582,0,0.000053,0,0.013535,0.000368,0,0.082685,0.10393,0.043041,0.014874,0.018085,0.000095,0.000144,5
0,0.000773,0.031037,0.001158,0.00009,0.000059,0.00054,0,0,0,0,0.000657,0.107616,0,0.000114,0,0,0.000016,0,0.032504,0.001257,0.000037,0,0.219228,0,0.122643,0.120985,0.000138,0.000033,0,0.11468,0.000002,0,0.246411,0.000025,0,0,8
0.000004,0.003593,0.000001,0.001378,0.001213,0.000035,0,0.25564,0.14885,0.000045,0,0.002068,0.000698,0,0,0,0.271806,0.000177,0.124092,0.003374,0.000437,0.000006,0,0.000018,0.099153,0,0,0,0.000002,0.000013,0,0,0.004542,0,0.000002,0.082854,0,5
0,0.000643,0.000005,0.000478,0.006893,0.00001,0.009691,0.000208,0,0.00001,0,0.213756,0.001774,0,0.00002,0,0.005392,0.404738,0.000708,0.00038,0.00011,0.06934,0.000751,0.042935,0,0,0,0.000341,0.000131,0,0.00078,0.144211,0.060349,0.000508,0.033578,0.002248,0.000011,6
0,0.000164,0.000005,0.000792,0.004047,0.000001,0.130421,0.000845,0,0.000042,0,0.064772,0.000182,0,0.000048,0.000022,0.018082,0.001577,0.000673,0.000205,0.000114,0.199331,0.351235,0.004248,0,0.000134,0,0.210867,0.001231,0,0.000117,0.000021,0.005177,0.001385,0.000111,0.004151,0,5
0,0,0,0,0,0.000003,0,0,0,0.541706,0,0,0,0,0,0.45829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,0,0,0,0,0.000003,0,0,0,0.542755,0,0,0,0,0,0.457241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,0.000032,0,0.00015,0.000057,0,0.000002,0.007975,0.001443,0.000008,0.902769,0.006578,0.000072,0,0,0,0.000281,0.002283,0.077022,0.000037,0.000041,0.000252,0.000002,0.000394,0.000157,0,0,0.000002,0.000024,0,0,0.000005,0.000343,0,0.000042,0.000028,0.000001,5
0,0.000032,0,0.00015,0.000057,0,0.000002,0.007975,0.001443,0.000008,0.902769,0.006578,0.000072,0,0,0,0.000281,0.002283,0.077022,0.000037,0.000041,0.000252,0.000002,0.000394,0.000157,0,0,0.000002,0.000024,0,0,0.000005,0.000343,0,0.000042,0.000028,0.000001,5
0.000001,0.000422,0.000002,0.000725,0.000436,0.000001,0.000003,0.352632,0.041379,0.000014,0.020339,0.00888,0.000478,0,0,0,0.038815,0.002077,0.465869,0.000416,0.000394,0.000122,0,0.000213,0.057783,0,0,0,0.000017,0.000019,0,0,0.008679,0,0.000037,0.000245,0.000001,5
0.000001,0.000534,0.000016,0.000675,0.001147,0.000004,0.000007,0.386738,0.068794,0.000032,0.053659,0.011971,0.001894,0,0,0,0.013769,0.002629,0.398653,0.000868,0.001498,0.000251,0,0.001894,0.05123,0,0,0,0.00001,0.000008,0,0,0.003065,0,0.000056,0.000596,0.000001,5
0.000505,0.002004,0.009622,0.003099,0.00004,0.00052,0,0.007424,0.424101,0.000158,0,0.00142,0.378377,0.000012,0,0,0,0.000064,0.01062,0.117671,0.00063,0.000001,0,0.043626,0,0,0.000051,0,0.000007,0,0,0,0.000001,0.000004,0.000043,0,0,5
0,0.001284,0.000017,0.011614,0.007793,0,0.026308,0.015989,0.000032,0.000002,0.000004,0.120327,0.002482,0,0.000516,0,0.027335,0.06635,0.078558,0.003186,0.025301,0.100746,0.001632,0.019279,0,0.000044,0.000002,0.027943,0.00467,0.011248,0.000048,0.000171,0.417084,0.004961,0.010591,0.001051,0.01343,6
0,0.000391,0.000069,0.001724,0.013007,0,0.095904,0.000013,0,0.000012,0,0.174428,0.001317,0,0.006723,0.000002,0.000288,0.004325,0.000034,0.000481,0.010655,0.297974,0.207458,0.044644,0,0.001674,0,0.114982,0.001802,0,0.004222,0.000172,0.00001,0.017502,0.000064,0.00012,0.000001,4
0,0.000225,0,0.001494,0.001714,0.000002,0.000337,0.084752,0.004746,0.000061,0.001282,0.053839,0.000118,0,0.000002,0.000002,0.072118,0.007391,0.524881,0.000249,0.000166,0.010914,0.000516,0.000902,0.107767,0,0,0.00028,0.000613,0,0,0.000003,0.04295,0.000001,0.000162,0.082514,0,5
0.000001,0.020383,0.076822,0.009139,0.000008,0.000113,0.00001,0,0,0.000003,0,0.00002,0.229921,0,0.001173,0,0,0,0,0.47857,0.005181,0,0,0.000001,0,0.178184,0.00002,0,0.000003,0.000017,0,0,0,0.00043,0,0,0,5
0.000002,0.009751,0.00408,0.122302,0.000425,0.000006,0.001014,0.000001,0.000001,0.000032,0,0.010218,0.071713,0,0.246905,0,0,0,0,0.0838,0.297275,0.000001,0.000006,0.000231,0,0.130838,0.000001,0.000002,0.003542,0.015632,0,0,0,0.002205,0,0,0.000019,6
0,0.000969,0.000228,0.000029,0.005836,0.000002,0.18419,0.000056,0,0.000003,0,0.003486,0.001364,0,0,0,0.735065,0.000664,0,0.000652,0.000008,0.001293,0.036922,0.000223,0,0.000059,0,0.000001,0.000001,0,0.000197,0,0.024953,0.001099,0.000614,0.002083,0,5
0,0.000013,0.000001,0.000737,0.005709,0,0.041655,0,0,0,0,0.007377,0.000055,0,0.011124,0,0.000003,0.001095,0.000002,0.00047,0.054862,0.330138,0.015567,0.040579,0,0.005963,0,0.429706,0.009129,0.000082,0.005098,0.00002,0.000023,0.040315,0.000091,0.000175,0.000012,7
0,0.000292,0.000008,0.000559,0.002253,0.000001,0.18064,0.00127,0,0.000041,0,0.046731,0.000215,0,0.000002,0.000015,0.109767,0.001564,0.000225,0.000226,0.00001,0.085892,0.408508,0.001403,0,0.000121,0,0.082791,0.000535,0,0.000258,0.000023,0.07308,0.001319,0.000297,0.001956,0,6
0,0.00168,0.000015,0.001252,0.001361,0,0.001707,0.206239,0.000079,0.000128,0.000168,0.260054,0.002475,0,0,0.000002,0.257536,0.109208,0.054257,0.00059,0.000024,0.003482,0.006892,0.00134,0.000002,0,0,0.000006,0.000205,0,0,0.002005,0.081972,0.000025,0.007296,0.000001,0,5
0.000002,0.001666,0.000003,0.0007,0.000298,0,0.000012,0.632748,0.00385,0.000022,0.000015,0.016809,0.001247,0,0,0,0.2867,0.002655,0.046058,0.000703,0.000022,0.000017,0.000009,0.00002,0.000129,0,0,0,0.000011,0,0,0,0.006205,0,0.0001,0,0,5
0,0.000876,0,0.001579,0.000081,0.000016,0.000016,0.000261,0.000011,0.000047,0,0.195405,0.00047,0,0,0,0.000231,0.666973,0.013932,0.00038,0,0.000228,0.000048,0.000629,0,0,0,0.000001,0.000731,0,0,0.070686,0.003486,0.000003,0.040937,0.002852,0.000122,5
0.000015,0.000019,0.268965,0.000001,0.000001,0.013439,0,0,0.000007,0.00005,0,0,0.609999,0,0,0,0,0,0,0.107453,0.000005,0,0,0.000047,0,0,0,0,0,0,0,0,0,0,0,0,0,6
0,0.00023,0.000013,0.000296,0.004623,0,0.02432,0,0,0,0,0.059805,0.000382,0,0.000021,0,0.003171,0.159675,0.000002,0.000174,0.000504,0.272462,0.033793,0.022591,0,0.000044,0,0.024566,0.000349,0,0.149843,0.085656,0.133231,0.00927,0.014691,0.000265,0.000022,7
0,0.000178,0.000007,0.000607,0.003488,0,0.092884,0.000323,0,0.000017,0,0.085743,0.000242,0,0.000033,0.000006,0.016675,0.006238,0.000319,0.000156,0.000124,0.233086,0.412884,0.005962,0,0.000102,0,0.122116,0.000921,0,0.001026,0.000351,0.013301,0.002564,0.000449,0.000196,0,6
0,0.003565,0.0739,0.002589,0.009693,0.000004,0.038727,0.000005,0,0.000008,0,0.029928,0.313904,0.00026,0.011133,0,0.000001,0.000092,0,0.025499,0.157593,0.000691,0.000008,0.139893,0,0.083989,0.000008,0.000008,0.000061,0.000014,0.000494,0.000001,0,0.107927,0.000005,0,0,6
0,0.000145,0,0.000097,0.000178,0,0.000005,0.239013,0.001109,0.000007,0,0.000659,0.000029,0,0,0,0.314145,0.000023,0.01278,0.000079,0.000014,0.00002,0.000004,0.000002,0.416044,0,0,0,0.000001,0,0,0,0.002485,0,0.000001,0.01316,0,5
0,0.000128,0.000001,0.007073,0.005214,0,0.02623,0.000103,0.000006,0.000013,0,0.143822,0.000373,0.000002,0.002032,0.000002,0.000233,0.007157,0.004839,0.001037,0.013426,0.381849,0.141499,0.025018,0,0.000243,0,0.187433,0.045377,0,0.000014,0.000163,0.000491,0.005894,0.000327,0,0,6
0.000024,0.000125,0,0.004035,0.000005,0,0,0.000505,0.283833,0.000017,0.001459,0.00392,0.000164,0,0,0,0.000002,0.002693,0.700763,0.001089,0.000037,0.000005,0,0.000198,0.000002,0,0,0,0.00082,0,0,0,0.000157,0,0.000081,0.000001,0.000063,6
0,0.000128,0.000001,0.007073,0.005214,0,0.02623,0.000103,0.000006,0.000013,0,0.143822,0.000373,0.000002,0.002032,0.000002,0.000233,0.007157,0.004839,0.001037,0.013426,0.381849,0.141499,0.025018,0,0.000243,0,0.187433,0.045377,0,0.000014,0.000163,0.000491,0.005894,0.000327,0,0,6
0,0.000145,0,0.000097,0.000178,0,0.000005,0.239013,0.001109,0.000007,0,0.000659,0.000029,0,0,0,0.314145,0.000023,0.01278,0.000079,0.000014,0.00002,0.000004,0.000002,0.416044,0,0,0,0.000001,0,0,0,0.002485,0,0.000001,0.01316,0,5
0.000001,0.000005,0.49998,0,0.000499,0.000021,0.000126,0,0,0.000006,0,0,0.419776,0.020466,0,0,0,0,0,0.054515,0.003867,0,0,0.000674,0,0.000035,0,0,0,0.000001,0,0,0,0.000027,0,0,0,4
