@relation wine-weka.filters.unsupervised.instance.Resample-S0-Z30.0-no-replacement-V-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R12_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A6-N200-T1.0E-4

@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Source_4 numeric
@attribute Source_5 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10}

@data
-0.005917,0.014444,-0.012825,0.003588,-0.001411,-0.015502,7
-0.003242,0.0055,-0.004846,0.000006,0.02021,-0.010954,5
0.01578,-0.030508,-0.00612,-0.00408,-0.034066,-0.006296,6
-0.017227,-0.006816,0.0145,-0.005001,0.027125,-0.002227,5
-0.017949,-0.006574,0.01438,-0.007333,0.027103,-0.00094,6
-0.004282,-0.009006,-0.001879,-0.023197,0.027314,0.017972,5
-0.003963,0.003096,0.009288,0.00305,-0.010891,-0.005309,7
-0.024078,0.006248,0.003103,0.001668,-0.009443,0.022185,7
-0.015994,0.022502,-0.01358,-0.013435,0.008471,0.005283,6
-0.016118,0.022992,-0.013931,-0.012775,0.008741,0.005528,6
-0.024545,0.00532,0.002463,0.004865,-0.00831,0.021932,7
-0.002462,0.001019,0.018654,0.010187,-0.01163,0.014177,7
-0.001762,-0.036573,-0.016375,-0.009612,0.000407,-0.008512,6
0.004462,0.017495,0.011393,-0.007054,0.002322,-0.014354,7
-0.001762,-0.036573,-0.016375,-0.009612,0.000407,-0.008512,6
0.005617,0.001364,-0.010443,-0.009597,0.012296,-0.006527,6
0.002428,0.015893,0.020011,-0.000896,0.000166,-0.007329,7
0.007675,0.005216,-0.005394,-0.002107,0.004114,-0.014164,6
0.017037,-0.015545,-0.032762,0.02482,0.002649,-0.010019,5
-0.008418,0.009796,0.013057,-0.025245,-0.003663,-0.00045,6
0.01481,0.000304,-0.008037,0.004088,0.003772,-0.005655,5
-0.023212,-0.008602,-0.018301,0.031555,0.011337,-0.016966,5
-0.023128,-0.008148,-0.018738,0.032223,0.011196,-0.01755,5
0.008535,0.026102,0.00159,0.018149,-0.003827,-0.022999,7
0.01481,0.000304,-0.008037,0.004088,0.003772,-0.005655,5
-0.00376,0.0005,-0.004969,0.003542,-0.003786,-0.004534,6
-0.028587,-0.01748,-0.011827,-0.001059,0.00809,-0.007989,6
-0.023212,-0.008602,-0.018301,0.031555,0.011337,-0.016966,5
-0.023128,-0.008148,-0.018738,0.032223,0.011196,-0.01755,5
-0.016351,-0.007396,-0.001012,0.005889,0.020639,-0.015158,6
-0.016351,-0.007396,-0.001012,0.005889,0.020639,-0.015158,6
0.015855,0.016817,0.001372,-0.012447,-0.000829,-0.002472,5
0.033734,-0.010549,0.011023,0.001713,0.000052,0.013198,5
-0.00559,-0.005045,-0.015017,0.004986,-0.013182,-0.012527,6
0.004672,-0.018524,-0.016036,-0.011669,0.011158,-0.005049,5
0.004842,-0.018476,-0.015413,-0.013121,0.012205,-0.005647,5
0.004842,-0.018476,-0.015413,-0.013121,0.012205,-0.005647,5
-0.00362,0.011898,-0.005437,-0.008847,-0.022755,-0.005323,7
-0.014843,0.02504,-0.003242,-0.008754,0.005701,0.011384,6
-0.009754,0.00645,-0.006915,-0.011558,0.010956,-0.014794,6
0.020805,-0.001301,-0.002483,0.008938,0.017064,0.021491,5
-0.011105,-0.020926,-0.010106,0.007113,0.030307,0.0015,5
0.014933,0.00454,0.013786,0.023845,0.002431,-0.011488,6
-0.001674,0.001626,-0.003105,-0.002962,-0.021218,-0.022365,5
0.000333,0.003828,0.008097,0.003028,0.016913,-0.025417,5
0.017699,-0.011837,0.017788,-0.003106,-0.010423,0.016709,8
0.021874,0.017353,-0.018002,0.003296,-0.000315,-0.005851,4
0.006533,0.030626,-0.015401,0.020467,0.015193,-0.000954,6
-0.006137,-0.006334,0.011143,0.007611,0.006155,-0.020831,6
0.034105,-0.014236,-0.006633,-0.005312,-0.001642,0.003062,5
0.007891,0.013076,-0.003323,0.007483,-0.009599,-0.010483,6
0.004198,0.012162,0.020662,-0.000759,0.000346,0.003324,6
0.011782,0.015036,0.020481,0.004736,-0.003689,-0.004861,6
0.005866,0.007958,0.017619,-0.001766,-0.002441,-0.001922,7
0.001764,0.016234,0.014846,0.018321,0.016706,0.004465,5
0.003556,0.016135,0.013729,0.014895,0.014246,0.006489,5
-0.004807,0.005059,0.019101,0.010341,0.004814,-0.009982,7
0.021024,0.002169,0.001207,0.007518,0.004135,-0.000726,5
0.007172,-0.000642,0.003714,0.00116,0.019448,-0.005582,5
-0.005827,0.010022,-0.0166,0.024186,0.015403,-0.027771,4
0.010936,-0.011987,0.000232,-0.025006,0.008858,0.007478,6
0.002064,0.011674,-0.000015,0.023579,0.015192,-0.002142,5
0.016997,-0.002229,-0.017741,0.011172,0.00882,0.006571,7
0.016997,-0.002229,-0.017741,0.011172,0.00882,0.006571,7
0.016997,-0.002229,-0.017741,0.011172,0.00882,0.006571,7
0.016997,-0.002229,-0.017741,0.011172,0.00882,0.006571,7
0.025342,-0.008679,0.010954,0.004363,0.00238,-0.004598,6
-0.008499,0.008188,0.032088,-0.025064,0.000289,0.014913,7
-0.012249,-0.001111,-0.008278,-0.00195,-0.019302,0.010903,6
-0.011582,-0.001708,-0.020846,-0.02623,-0.021628,0.002575,6
-0.012999,0.016548,-0.000433,0.017165,0.006156,0.009636,5
-0.037752,0.00686,0.028665,-0.035944,0.044566,0.037865,4
-0.001999,-0.005793,-0.008537,-0.0077,0.004289,-0.031566,5
0.017973,-0.003078,0.014438,-0.003501,-0.027688,0.029002,7
0.020348,0.02359,-0.01028,0.010967,0.004711,-0.008353,4
-0.001999,-0.005793,-0.008537,-0.0077,0.004289,-0.031566,5
0.010738,0.018106,0.003942,-0.009872,0.006831,0.004617,6
0.000956,0.018168,-0.008441,-0.016692,0.001422,-0.019739,5
-0.008044,0.036749,0.005828,0.01754,-0.011156,0.016994,6
0.00882,0.003215,0.002957,0.005123,0.020325,0.015251,5
0.007641,0.01633,-0.021666,0.003288,0.007697,0.003179,6
-0.003473,0.006188,0.00868,0.001471,-0.012955,-0.00906,6
0.017779,0.003654,0.009004,0.000368,-0.031362,0.034764,8
0.006241,0.01936,0.003582,0.004122,-0.006325,-0.015491,6
0.002099,-0.001504,-0.001259,0.008995,0.022571,0.013365,5
0.006095,-0.001778,0.019065,0.009103,-0.015522,-0.005864,7
0.006095,-0.001778,0.019065,0.009103,-0.015522,-0.005864,7
0.017372,-0.003672,0.000133,0.019832,0.009838,-0.003562,6
-0.011925,-0.002837,0.007619,-0.006062,0.027845,0.002179,5
-0.029338,0.012754,-0.015948,-0.004645,0.00662,0.015303,5
0.016602,-0.000784,0.003343,0.007512,0.019063,0.010493,5
0.017929,0.002615,-0.021736,0.024463,0.010676,-0.002366,4
0.003677,0.008894,-0.007367,-0.001848,0.021038,0.01649,6
-0.00386,0.008791,0.00896,-0.005142,-0.001526,-0.007108,7
0.001109,0.011444,-0.002588,0.023978,0.017128,-0.000011,6
0.001496,0.008868,-0.000721,0.022525,0.018008,-0.002141,5
0.002351,0.007208,0.000166,0.023335,0.017474,-0.004028,5
0.024221,0.010488,-0.014846,0.003299,0.001372,0.026654,6
0.018536,-0.002141,-0.000133,0.012685,0.011242,0.014813,5
-0.005393,0.002733,0.006716,-0.003469,-0.007807,-0.014737,6
0.009358,-0.002043,-0.009136,-0.007074,0.009816,0.025269,5
0.008169,-0.002221,-0.008373,-0.006404,0.012289,0.023266,5
-0.004005,-0.005566,0.004285,-0.006712,0.001862,-0.025097,4
0.002832,0.008369,0.017504,0.024596,-0.019234,-0.001036,6
-0.011079,-0.02732,-0.023616,-0.024034,-0.020841,-0.012022,5
-0.005034,0.012921,-0.000254,0.019885,0.02208,0.009595,5
-0.013832,0.007681,0.004891,-0.008809,0.002649,0.016772,6
0.013745,-0.013352,-0.006613,-0.017837,-0.008226,0.011956,6
-0.004379,-0.008208,-0.002504,0.005756,0.015463,-0.0352,5
0.001653,0.015278,0.006152,0.007831,0.016696,0.013867,5
-0.001329,0.023391,0.01079,0.017346,0.008328,0.001196,6
0.007994,0.025283,0.02292,-0.005875,0.000866,-0.006719,7
0.007994,0.025283,0.02292,-0.005875,0.000866,-0.006719,7
0.005264,0.021348,0.008128,-0.021905,-0.005452,-0.010569,7
-0.005912,-0.013425,-0.000262,-0.005804,0.029064,0.006434,5
-0.013358,-0.002256,0.011911,-0.000571,-0.016138,-0.000764,8
-0.012688,0.007097,-0.013366,-0.005307,-0.00615,-0.007622,7
-0.013875,-0.000423,0.002706,0.00382,0.014396,-0.011668,5
-0.00046,0.008597,0.022408,-0.008457,-0.011647,0.002117,7
0.005636,-0.016646,-0.011116,-0.002435,0.002922,-0.017754,5
0.003904,0.010936,0.011009,0.00122,0.003169,0.001383,5
0.030281,0.00099,0.003101,0.008386,-0.014784,0.003482,6
0.000256,0.009113,0.01104,0.003237,0.02885,0.025265,6
-0.006442,-0.017229,-0.021287,-0.027385,-0.026472,-0.009027,7
0.012592,-0.01202,-0.012395,0.014038,0.014943,0.0069,6
0.019795,0.017744,-0.009766,0.011423,0.00655,-0.003673,5
0.019795,0.017744,-0.009766,0.011423,0.00655,-0.003673,5
-0.010835,0.002665,-0.001068,-0.003405,0.002268,0.002066,7
0.004648,-0.002614,-0.007543,0.013947,0.007747,-0.020211,6
0.003115,-0.016353,0.008344,-0.007068,-0.038755,-0.012353,3
0.008148,-0.003013,0.027218,-0.00908,-0.012183,-0.023227,6
0.0014,0.016573,0.000831,-0.00366,0.000013,-0.013694,6
0.004242,0.007864,-0.016463,0.007135,0.000408,-0.003383,5
-0.011088,0.009327,0.004197,-0.009594,-0.018749,0.006005,6
0.005365,0.034183,-0.019736,0.035629,0.00664,0.014995,6
-0.019141,-0.005047,-0.0061,0.004832,0.004092,0.025883,6
-0.017998,-0.003416,-0.009261,0.005956,0.003146,0.022529,6
-0.019141,-0.005047,-0.0061,0.004832,0.004092,0.025883,6
-0.003014,-0.008706,0.015105,-0.02298,0.011306,0.024751,6
0.007901,-0.019937,0.01835,-0.028805,0.014884,0.024456,6
0.005365,0.034183,-0.019736,0.035629,0.00664,0.014995,6
-0.012228,0.005025,0.006351,-0.004907,-0.016282,0.003082,7
0.033921,0.008463,0.020942,-0.025127,-0.000155,0.019554,6
0.002042,0.019205,0.020603,-0.033509,0.005288,-0.006125,7
0.002636,0.019199,0.020601,-0.033563,0.004653,-0.006824,7
0.010659,0.01317,0.002322,-0.002817,0.005268,0.004111,6
0.019304,-0.004065,-0.018379,0.019958,0.021462,0.025402,5
0.038876,-0.022513,0.022789,0.015749,-0.006613,0.008843,6
0.004942,0.010736,0.003577,0.006766,0.014592,-0.008921,6
-0.026456,-0.005906,-0.010935,0.003552,0.007679,-0.001126,6
-0.002566,-0.005412,-0.000735,0.000059,0.03066,0.031108,5
0.001899,-0.00729,0.005139,-0.009386,-0.016521,-0.027574,6
0.021351,-0.001807,0.014848,-0.022441,-0.0006,-0.009027,7
0.014573,0.00995,0.008672,-0.011775,-0.003225,-0.014096,7
-0.01855,-0.006686,0.009594,-0.018228,0.027654,-0.008338,7
-0.019812,-0.006732,0.010232,-0.018971,0.029032,-0.006513,7
0.033659,-0.00375,0.011837,0.001975,0.002172,0.012346,5
0.013423,0.008134,-0.021183,-0.027653,-0.024561,0.006479,9
-0.013499,0.003772,-0.017642,-0.014164,-0.013047,-0.010687,6
0.015458,0.001506,-0.011387,0.001147,0.011781,0.010868,5
0.033434,0.007733,-0.003468,-0.032594,-0.008917,0.003115,8
0.004081,0.015915,-0.019756,0.001119,0.012039,0.009744,6
0.032831,0.009682,0.014181,-0.017589,-0.003069,0.017543,7
0.015458,0.001506,-0.011387,0.001147,0.011781,0.010868,5
0.017182,-0.005207,-0.007108,-0.017894,-0.004408,-0.006562,6
0.018162,-0.006153,-0.008144,-0.01995,-0.004791,-0.006762,6
0.019721,0.00159,0.016813,0.003345,-0.001784,-0.014438,7
0.017182,-0.005207,-0.007108,-0.017894,-0.004408,-0.006562,6
0.018162,-0.006153,-0.008144,-0.01995,-0.004791,-0.006762,6
-0.005559,-0.004213,-0.000897,0.0079,0.012571,-0.007406,5
0.006522,0.00452,0.024021,-0.004886,-0.006907,-0.015793,7
-0.001275,0.013023,-0.024362,0.005107,0.016379,0.00765,6
0.024843,0.003339,0.008529,-0.01357,-0.002796,0.007044,6
0.01374,-0.003026,0.020885,0.001932,0.011021,-0.022356,6
0.00413,0.000542,0.015848,0.002183,-0.011051,-0.022419,8
-0.004734,0.007821,0.005017,0.012365,0.032129,0.009069,5
0.006212,-0.006401,-0.016251,-0.01372,0.010227,0.002987,6
0.008434,-0.00366,-0.00042,0.010058,0.016801,0.01844,5
0.008265,-0.005126,0.00009,0.014015,0.018076,0.016782,6
0.002294,0.001453,-0.001362,0.019852,0.034357,0.019008,6
0.009633,-0.004693,0.001245,0.012243,0.018689,0.017393,6
0.001082,0.001143,0.002138,0.008925,0.016017,-0.031203,6
0.009323,0.010244,-0.02598,0.01547,-0.002668,0.031479,6
-0.009088,-0.01246,-0.006167,0.009087,0.024188,-0.025774,5
0.002073,0.004154,-0.016157,-0.012643,-0.033364,-0.007027,5
-0.009088,-0.01246,-0.006167,0.009087,0.024188,-0.025774,5
0.013096,-0.006469,-0.003696,0.00143,0.00822,-0.013463,5
-0.000054,0.009288,0.018111,-0.004587,-0.02511,-0.003958,9
0.00086,0.005569,-0.030584,0.024152,0.017444,0.002262,6
0.009229,-0.003419,0.008448,-0.018537,0.003323,-0.016432,5
0.002073,0.004154,-0.016157,-0.012643,-0.033364,-0.007027,5
0.009125,0.012749,-0.002303,-0.00032,0.003922,-0.001314,6
0.017106,0.014607,-0.001697,0.007416,-0.005875,-0.00413,6
-0.010803,0.019189,-0.002096,0.005405,-0.019838,0.008298,9
0.012399,-0.014781,-0.00413,-0.00251,-0.018848,-0.002075,7
-0.010516,-0.002499,-0.001395,-0.005859,-0.006829,-0.014549,7
-0.010435,0.008197,-0.010676,0.008205,-0.006216,0.011263,4
-0.006208,0.012671,0.010984,-0.009022,-0.027554,0.010505,8
-0.013629,0.023925,-0.008823,0.015096,-0.007001,0.009159,8
-0.013629,0.023925,-0.008823,0.015096,-0.007001,0.009159,8
-0.003981,0.005177,-0.016415,0.014844,-0.021245,0.002754,7
-0.00319,0.005544,-0.017273,0.013607,-0.022412,0.003462,7
0.018967,0.006524,-0.026529,-0.018922,-0.002594,0.00441,7
-0.007274,0.000196,0.007842,-0.012305,-0.003231,-0.009976,7
-0.003799,0.013137,0.002941,-0.010504,-0.009077,-0.007327,8
-0.003799,0.013137,0.002941,-0.010504,-0.009077,-0.007327,8
0.007664,-0.029039,0.0022,-0.008854,0.014757,0.016194,5
-0.013043,0.002506,-0.022443,-0.033303,-0.020019,-0.013708,5
0.018967,0.006524,-0.026529,-0.018922,-0.002594,0.00441,7
-0.005587,0.000342,0.016771,0.004474,-0.005214,-0.007486,6
0.010235,-0.004305,-0.010247,-0.026399,0.001296,0.018237,5
0.005972,0.014013,0.015873,-0.026293,0.004606,-0.017768,7
0.009436,-0.00798,-0.014796,-0.01568,0.010988,-0.002626,5
0.005972,0.014013,0.015873,-0.026293,0.004606,-0.017768,7
0.015444,0.02794,0.013361,-0.025832,-0.014216,-0.013501,7
0.009589,-0.004423,-0.010603,-0.025845,0.002074,0.019223,5
0.004326,-0.009925,0.010871,-0.014308,0.007336,0.01267,7
-0.004721,0.009518,0.001112,-0.034241,-0.008503,-0.00782,8
0.027251,0.008692,0.00471,-0.019149,0.00198,0.014176,7
0.013077,0.003968,0.019716,0.026437,0.015526,-0.009929,6
-0.010519,0.001806,0.008996,0.01342,-0.010032,-0.003438,6
-0.022017,-0.008887,0.00266,0.023496,-0.005728,0.002945,6
0.005972,0.014013,0.015873,-0.026293,0.004606,-0.017768,7
0.007725,-0.009531,-0.01769,0.035897,0.013815,-0.014378,5
0.009436,-0.00798,-0.014796,-0.01568,0.010988,-0.002626,5
-0.014253,-0.010828,-0.041018,-0.051282,-0.01887,-0.029744,3
-0.003054,0.012344,-0.003714,-0.002899,0.004892,-0.012941,7
-0.016817,-0.003678,0.017966,-0.012436,-0.014049,0.022738,9
-0.01042,-0.010924,0.010688,0.000011,0.011954,-0.017022,6
-0.004426,-0.007273,0.010533,-0.012266,0.021706,-0.025708,6
0.009574,0.024639,0.011708,-0.001875,-0.025737,-0.006524,8
-0.003054,0.012344,-0.003714,-0.002899,0.004892,-0.012941,7
-0.000392,0.020734,-0.026711,-0.016213,-0.011244,-0.019871,6
-0.002578,0.003243,-0.009462,0.004592,-0.015361,0.002232,6
0.021462,0.026946,-0.008986,0.021923,0.005086,0.01423,6
0.00394,0.011522,0.017112,0.009909,-0.020119,-0.005019,7
0.003235,0.005034,0.021348,-0.016219,-0.009988,-0.01074,7
-0.003801,0.003427,0.024819,-0.002642,0.002107,-0.008165,7
-0.003801,0.003427,0.024819,-0.002642,0.002107,-0.008165,7
-0.000998,-0.01293,0.016057,0.00234,0.003058,-0.029906,6
-0.01194,-0.015832,-0.001466,0.001792,-0.004068,-0.022323,6
-0.00008,0.023895,-0.005858,0.019747,0.012015,0.022264,6
0.023596,-0.005442,-0.012004,-0.018509,-0.016225,-0.001144,6
0.002861,-0.006056,-0.002975,0.015971,0.032646,0.01693,5
-0.004083,0.000939,0.007303,0.012073,0.027767,0.010385,6
-0.015472,-0.003162,-0.003942,-0.009638,0.030368,-0.011251,8
-0.004253,0.00245,-0.016759,-0.020781,-0.014457,-0.024787,4
-0.010808,0.010627,0.003174,0.001512,-0.01563,0.004613,8
0.004157,0.001353,-0.002126,0.013431,0.007669,-0.011994,5
0.004218,0.00117,-0.002101,0.015812,0.008077,-0.013556,5
0.004585,0.002091,-0.003338,0.015237,0.007349,-0.012739,5
0.008802,-0.017526,0.018668,-0.015035,0.0036,-0.04667,5
0.000751,0.006866,-0.013052,-0.020693,-0.004858,-0.029573,4
0.008721,-0.018947,0.020316,-0.01242,0.00508,-0.047226,5
0.008418,0.017348,0.00457,-0.016492,-0.007077,-0.003654,7
-0.025928,-0.005589,-0.021678,0.004266,0.001864,-0.006022,6
-0.022227,-0.006243,-0.004001,0.005036,-0.006521,-0.001548,6
0.013343,0.017937,0.02343,-0.035242,0.004947,-0.002543,7
0.005957,-0.007438,-0.004973,-0.026186,0.011161,0.005754,6
0.005957,-0.007438,-0.004973,-0.026186,0.011161,0.005754,6
0.003419,-0.001837,0.004257,0.004751,0.01668,0.028097,6
0.005816,-0.014657,0.020275,-0.003069,0.013332,-0.031305,5
-0.018588,-0.001658,-0.002496,-0.000847,0.027743,-0.002029,7
0.030883,0.018967,0.01554,-0.003902,-0.005534,0.010903,5
0.022283,-0.02902,0.007791,-0.006107,0.007263,-0.002309,5
-0.004509,-0.007093,-0.006927,-0.008145,-0.024638,0.001159,7
0.001877,-0.00399,-0.005332,0.011725,0.031236,0.018069,5
-0.000539,0.005465,0.009205,0.01095,0.025282,0.008638,5
-0.008605,0.005216,-0.001104,0.014299,0.038917,0.007143,5
-0.014314,-0.017126,-0.001581,0.00996,-0.006821,-0.019764,5
0.022283,-0.02902,0.007791,-0.006107,0.007263,-0.002309,5
0.004599,0.027398,0.005608,0.018269,0.019167,0.015939,6
0.014574,-0.00001,-0.022254,0.005915,0.001525,0.016328,7
0.010827,0.005414,0.00638,0.005565,0.017839,0.017221,6
-0.018125,-0.000244,-0.003913,0.013099,-0.008384,0.008728,7
0.020537,0.001299,-0.004731,0.004598,0.007536,-0.023995,7
0.018561,0.011587,0.01574,-0.015372,-0.010828,-0.013926,7
0.009386,-0.009272,-0.026458,-0.00377,0.003557,0.030979,5
-0.019704,0.008317,-0.030301,-0.006939,0.005395,-0.009485,5
0.004385,-0.004533,-0.008581,0.002933,-0.023847,-0.008599,5
0.007604,-0.001819,-0.017178,-0.001071,-0.00216,-0.002299,6
0.007604,-0.001819,-0.017178,-0.001071,-0.00216,-0.002299,6
-0.00894,0.005112,-0.022001,0.004127,0.009176,-0.023232,5
0.006061,0.004111,0.016463,-0.018691,-0.00569,-0.023955,7
0.015386,-0.011511,-0.018861,0.003956,0.008407,0.007572,6
0.015386,-0.011511,-0.018861,0.003956,0.008407,0.007572,6
0.015386,-0.011511,-0.018861,0.003956,0.008407,0.007572,6
0.004701,0.006141,0.013753,0.009417,-0.012983,-0.0057,6
0.020989,-0.008397,0.0064,0.010741,0.006977,-0.00095,6
-0.008244,0.0063,-0.018236,-0.008316,-0.02149,-0.005503,5
-0.016648,0.008239,-0.00506,0.011392,0.027531,-0.005712,6
0.001881,0.009973,0.01637,-0.002061,-0.020546,-0.00671,7
-0.000711,-0.009301,0.021224,0.007316,-0.00801,-0.019771,7
-0.007976,-0.004003,0.023499,0.023094,-0.006598,-0.006119,7
-0.008681,0.004611,0.014221,0.016248,-0.015203,-0.000163,7
0.032066,-0.011805,-0.003637,-0.00186,-0.000077,0.005707,6
0.001881,0.009973,0.01637,-0.002061,-0.020546,-0.00671,7
0.007167,0.024846,0.004999,0.000012,-0.023601,-0.009354,6
0.011818,0.013004,0.022053,-0.019177,-0.003118,-0.002065,6
0.007994,0.007524,0.004584,-0.004764,0.024667,-0.002315,5
0.013853,0.025118,-0.001458,-0.010085,-0.015265,0.003808,7
-0.002942,-0.020776,0.004998,-0.000138,0.005024,-0.0363,5
0.013853,0.025118,-0.001458,-0.010085,-0.015265,0.003808,7
-0.005155,0.017978,0.024203,-0.026071,0.002324,0.007673,5
-0.008308,0.005052,-0.006402,-0.005716,0.00626,0.004924,6
-0.001057,-0.004165,-0.023236,0.01635,-0.025306,0.005155,7
-0.020525,0.001301,-0.02206,-0.020204,0.004138,0.00205,6
-0.000065,0.004713,-0.013527,-0.022227,-0.015606,-0.02703,4
0.007818,-0.005731,0.006558,0.001106,0.015977,0.033395,5
0.00978,0.004243,0.006001,-0.01645,-0.012434,-0.032147,4
0.000368,0.039161,-0.02414,-0.009488,0.001496,-0.010064,6
0.018051,0.000022,0.005651,0.007895,0.00679,-0.005829,6
-0.018142,0.008473,-0.008467,-0.010273,0.013202,0.001142,7
-0.010173,0.003421,-0.00117,0.00899,0.031,0.010787,5
-0.009629,0.00441,-0.002722,0.011507,0.031095,0.011412,6
-0.000263,0.017732,-0.00295,0.005086,-0.001088,-0.016637,7
0.013793,0.010992,0.013607,-0.007695,-0.016004,-0.017388,6
-0.003582,0.009455,0.016861,0.012983,0.002633,0.002383,6
-0.004763,0.030709,0.0066,0.005664,0.012969,0.000451,7
-0.00499,0.008302,-0.004595,-0.015431,-0.004176,-0.015175,6
-0.01407,0.023139,0.006863,-0.020254,-0.000198,0.015785,7
0.037086,0.009722,0.031456,-0.023693,0.00512,0.0057,5
-0.014494,-0.006396,-0.019204,-0.001111,0.003003,-0.014892,5
-0.00499,0.008302,-0.004595,-0.015431,-0.004176,-0.015175,6
-0.030749,-0.005962,-0.009343,0.001335,0.019483,0.002014,6
-0.009153,0.02921,-0.005864,-0.028124,0.012142,0.00285,6
-0.017287,0.012389,-0.013066,-0.021613,-0.013295,0.003977,7
-0.017287,0.012389,-0.013066,-0.021613,-0.013295,0.003977,7
-0.006006,0.009449,0.003585,0.005147,0.004022,0.019831,8
0.000667,0.000948,-0.009981,-0.00367,-0.000705,0.018298,6
0.003068,0.007991,0.017786,-0.010916,0.009742,-0.017474,6
-0.004818,0.01033,0.014598,-0.012893,0.008652,-0.005812,6
0.006846,-0.021836,-0.017322,-0.021721,-0.010318,-0.021184,4
-0.000425,0.015304,0.01982,-0.027087,0.00007,-0.00334,7
0.007125,0.013478,-0.007694,0.025163,0.02449,0.014017,4
0.015256,0.044311,0.000749,0.007417,0.002058,0.012458,6
-0.001361,0.010032,-0.037137,0.017887,0.017377,0.007838,3
-0.007145,0.024264,-0.012952,-0.030113,-0.005475,-0.001431,6
0.022085,0.027052,0.017158,-0.03219,-0.028285,-0.021243,5
0.01245,-0.007339,-0.004205,-0.009959,-0.008369,-0.025009,5
0.015335,0.00489,0.009401,-0.025631,-0.001654,-0.017508,7
-0.007808,0.005962,-0.01046,-0.001801,-0.010857,-0.015198,5
-0.002105,0.024146,-0.016276,-0.006414,-0.013407,-0.008312,4
-0.014297,-0.007915,-0.009488,-0.015224,-0.007152,-0.017913,5
0.003104,0.000813,-0.005954,-0.003682,-0.011852,-0.010612,4
0.01332,-0.006982,-0.028061,0.013916,0.018733,0.028503,5
-0.008949,-0.000937,-0.001412,-0.008287,-0.006862,-0.013267,7
-0.000068,0.004159,0.006472,-0.0038,0.003697,-0.022476,5
-0.009166,-0.006651,-0.019755,-0.026803,0.001337,-0.030559,5
-0.003417,0.001541,0.018923,0.008083,-0.017406,0.010314,6
0.006433,0.001956,-0.013475,-0.002751,0.01019,-0.011006,5
-0.021218,-0.013265,0.002668,-0.020628,0.026087,-0.012522,6
-0.020844,-0.010078,-0.013812,-0.003717,-0.007892,-0.011272,5
-0.002304,0.023185,-0.026472,-0.028818,-0.018295,-0.01112,4
-0.007487,-0.014078,-0.009029,-0.001763,-0.005471,-0.029202,5
-0.017348,-0.001921,-0.022327,-0.023467,0.000209,-0.010561,5
0.008079,0.02469,0.008368,-0.020975,-0.015546,-0.01301,6
0.022461,0.022659,-0.007397,0.001428,0.00608,-0.000799,5
0.008079,0.02469,0.008368,-0.020975,-0.015546,-0.01301,6
-0.002922,0.005829,0.019468,0.004076,0.035581,-0.019433,4
-0.012557,0.011211,-0.00763,-0.011992,-0.014823,0.001835,7
0.012563,0.018817,0.001988,-0.005656,0.008601,0.00138,5
0.005881,0.028339,-0.001916,0.009458,0.014301,-0.005384,5
-0.001526,0.032192,0.004575,-0.026748,-0.009782,0.00707,6
0.02668,-0.002086,-0.013014,-0.023036,-0.018432,0.006093,5
-0.011572,-0.008332,0.00566,-0.007038,0.030813,0.001534,6
-0.013866,0.002899,-0.00586,-0.00674,-0.004291,-0.000919,7
-0.003743,0.020025,0.008993,-0.005097,-0.002844,-0.001496,6
-0.023215,0.013969,-0.020382,0.004021,-0.000559,0.00573,7
-0.006103,-0.012033,-0.022087,-0.007435,-0.012186,0.006595,7
0.015324,-0.000921,-0.011001,0.026429,0.012892,-0.001749,6
-0.011741,0.003338,0.006983,0.0163,-0.015455,0.007853,7
-0.008291,0.01231,-0.000151,-0.026238,0.00325,-0.006845,5
0.005234,0.027851,-0.008864,0.033834,0.013168,0.00204,6
0.015635,0.008225,0.008932,-0.018016,0.004694,-0.021049,7
0.0008,-0.001082,0.011572,-0.007511,0.018378,-0.003016,6
0.0008,-0.001082,0.011572,-0.007511,0.018378,-0.003016,6
0.016531,-0.009424,-0.019742,0.005483,0.006903,0.015915,6
0.001759,-0.012331,-0.004612,-0.019978,0.020615,0.003507,5
0.016531,-0.009424,-0.019742,0.005483,0.006903,0.015915,6
0.011527,-0.001307,-0.020857,-0.012741,0.006057,0.030535,6
0.016527,-0.006881,-0.018465,0.006517,0.009535,0.004107,6
0.00153,0.028617,-0.000815,0.002476,-0.003431,-0.009925,6
-0.004512,0.002812,-0.02031,-0.012708,-0.010196,0.002599,7
0.009308,0.008061,0.030241,0.004499,-0.005211,-0.018727,8
0.009092,-0.00329,0.009825,-0.004978,0.001379,0.003229,6
0.006348,0.006693,0.005441,0.006685,0.004312,-0.009892,7
0.016248,-0.009106,0.005332,-0.00136,-0.004463,-0.002429,6
