@relation 'german_credit-weka.filters.unsupervised.instance.Resample-S0-Z30.0-no-replacement-V-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R18,38,62_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A59-N200-T1.0E-4'

@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Source_4 numeric
@attribute Source_5 numeric
@attribute Source_6 numeric
@attribute Source_7 numeric
@attribute Source_8 numeric
@attribute Source_9 numeric
@attribute Source_10 numeric
@attribute Source_11 numeric
@attribute Source_12 numeric
@attribute Source_13 numeric
@attribute Source_14 numeric
@attribute Source_15 numeric
@attribute Source_16 numeric
@attribute Source_17 numeric
@attribute Source_18 numeric
@attribute Source_19 numeric
@attribute Source_20 numeric
@attribute Source_21 numeric
@attribute Source_22 numeric
@attribute Source_23 numeric
@attribute Source_24 numeric
@attribute Source_25 numeric
@attribute Source_26 numeric
@attribute Source_27 numeric
@attribute Source_28 numeric
@attribute Source_29 numeric
@attribute Source_30 numeric
@attribute Source_31 numeric
@attribute Source_32 numeric
@attribute Source_33 numeric
@attribute Source_34 numeric
@attribute Source_35 numeric
@attribute Source_36 numeric
@attribute Source_37 numeric
@attribute Source_38 numeric
@attribute Source_39 numeric
@attribute Source_40 numeric
@attribute Source_41 numeric
@attribute Source_42 numeric
@attribute Source_43 numeric
@attribute Source_44 numeric
@attribute Source_45 numeric
@attribute Source_46 numeric
@attribute Source_47 numeric
@attribute Source_48 numeric
@attribute Source_49 numeric
@attribute Source_50 numeric
@attribute Source_51 numeric
@attribute Source_52 numeric
@attribute Source_53 numeric
@attribute Source_54 numeric
@attribute Source_55 numeric
@attribute Source_56 numeric
@attribute Source_57 numeric
@attribute Source_58 numeric
@attribute class {good,bad}

@data
0.029932,0.052561,-0.007917,-0.020438,-0.003975,-0.021404,-0.050954,-0.059817,-0.007968,0.005825,-0.042458,-0.016937,-0.060312,0.002588,-0.006808,0.033356,0.010825,-0.006976,0.010225,-0.027756,0.008219,-0.007206,0.027386,0.005365,-0.02541,-0.025313,0.045554,0.055531,0.014557,-0.035961,0.005539,-0.035651,-0.013819,0.005995,0.011633,0.007577,-0.023226,-0.033619,0.020234,0.00186,0.003795,-0.039398,0.031676,0.002019,0.029671,0.019324,0.013357,0.009463,0.002887,-0.055638,-0.014404,-0.055481,0.052279,-0.03463,0.008137,0.015935,-0.051833,0.003337,0.032783,good
0.021509,0.018199,-0.003096,0.038034,0.021965,-0.028728,-0.019826,-0.027591,-0.035556,-0.005161,-0.007057,0.002289,-0.005868,0.019922,0.028714,-0.017608,-0.017007,-0.01015,0.035981,-0.036392,-0.015402,-0.042851,0.027691,0.020563,-0.00124,0.027848,-0.024148,0.018971,-0.010803,-0.001148,0.017833,-0.011176,0.030462,-0.007127,-0.024118,0.023477,0.03552,-0.010303,-0.023101,0.018522,-0.026203,0.007477,0.002867,-0.017879,0.016488,-0.004541,-0.047067,0.035952,-0.010785,-0.024449,0.017578,-0.004273,0.004727,0.013221,0.020039,0.024846,-0.034866,-0.000814,0.036323,good
-0.02561,0.050852,0.052691,0.041574,-0.028816,-0.007365,-0.073048,-0.065677,0.016324,-0.062778,0.039573,0.005341,-0.037118,0.006495,-0.00217,0.013398,0.003684,0.00401,-0.043853,0.01683,0.032328,0.036739,-0.013508,0.02154,0.013408,-0.024398,-0.022317,0.043507,0.001831,-0.044727,0.012718,0.010979,0.026983,-0.005723,0.029242,-0.057517,-0.027193,-0.012745,0.03,0.034514,0.024151,-0.053069,-0.01227,0.008489,0.02137,0.037574,-0.008493,-0.034757,0.023883,0.03683,-0.03125,0.027893,0.007271,-0.033898,0.055928,0.030461,-0.005447,0.021647,0.010689,bad
0.05444,0.029297,-0.021452,0.019156,0.012318,-0.024857,-0.004195,0.079633,-0.029017,-0.021211,-0.016263,-0.009452,0.000184,-0.046565,-0.066552,-0.041312,-0.003348,0.032917,0.02423,-0.050152,0.00629,-0.003513,-0.039572,-0.003386,-0.022369,-0.076318,-0.012986,-0.049876,-0.000452,-0.00491,-0.043388,-0.047015,0.019082,-0.092037,-0.028988,0.06673,-0.011884,-0.031948,-0.015863,0.043888,-0.008288,0.002487,-0.028584,-0.086099,-0.048695,-0.039568,0.009548,0.0688,0.03811,0.061548,-0.012639,0.043642,0.0483,0.029488,-0.055466,0.060303,-0.004642,-0.0009,0.039842,good
0.027002,-0.030446,0.025774,-0.003836,-0.003731,-0.004314,-0.031422,-0.03052,0.014981,-0.020542,-0.056618,-0.043548,0.010001,0.033838,0.002957,0.007966,-0.050454,0.061384,0.036592,-0.008713,-0.04598,-0.016972,0.01347,-0.085455,-0.085957,0.018632,0.024558,0.00475,-0.021576,0.014332,-0.036057,-0.04737,0.064428,-0.050401,-0.008081,-0.014884,-0.001253,0.007885,-0.000274,0.049711,0.006969,0.011384,0.051207,0.052556,-0.016227,0.002723,-0.055002,-0.010923,-0.028363,0.001003,0.062744,0.00116,-0.012571,0.001502,-0.048259,-0.06512,0.004807,0.006266,0.025947,bad
0.022851,-0.035931,-0.034918,-0.012995,0.060973,-0.00629,-0.011225,0.028185,0.036101,-0.002072,-0.051162,0.040727,0.002751,-0.025466,0.001614,0.014258,0.036986,0.058682,-0.009154,0.029721,0.039808,-0.000223,-0.00202,-0.014276,0.016713,-0.027369,0.0242,-0.0562,-0.000718,-0.01911,-0.023528,-0.009369,0.01852,-0.015161,0.067375,0.047168,0.025482,0.082038,0.040746,-0.030576,0.001318,0.013583,-0.029638,-0.025901,-0.040719,-0.024571,-0.048684,0.016601,-0.034565,-0.000308,-0.002272,-0.009597,-0.000116,-0.015052,0.00158,0.058592,0.015376,0.032695,-0.024294,good
-0.054663,-0.01238,-0.061933,0.02717,0.006401,0.040608,0.038646,-0.04639,0.014737,0.009976,-0.051735,0.049409,0.043936,-0.067236,-0.02402,0.023652,0.012168,0.036725,-0.044341,0.025436,0.037577,-0.049687,-0.057758,-0.056158,-0.04958,-0.020736,0.002219,0.003224,0.042419,0.08527,0.032146,-0.020026,-0.05456,0.030898,-0.029596,0.005013,0.007933,0.012157,-0.040191,-0.00284,0.022625,-0.042816,0.07318,0.043767,-0.003532,0.048926,0.005667,-0.031278,-0.007855,-0.03214,-0.079224,0.068603,-0.071995,-0.005333,0.009297,-0.005183,0.000657,-0.051595,0.03376,bad
0.007349,0.026988,0.004107,0.02778,-0.006599,0.028401,0.002879,-0.012454,0.028164,-0.043247,0.028099,-0.035796,0.012198,0.035547,-0.004489,0.045746,0.036277,-0.004779,0.003999,0.006332,-0.009542,-0.01453,0.010479,-0.013128,0.037822,0.056413,0.007102,-0.005443,0.006287,-0.042408,-0.009755,0.03521,0.050298,-0.027696,0.007376,0.004128,0.018919,-0.055225,0.028901,-0.007845,-0.047932,0.027497,-0.007875,-0.036067,-0.028678,0.016578,-0.007883,0.046451,0.012409,-0.027379,-0.020996,0.046997,-0.036411,0.003944,0.020772,-0.058894,-0.021438,0.045573,-0.01104,good
0.000024,0.017771,-0.006269,0.022287,-0.021126,-0.020366,0.023998,0.046872,-0.004428,-0.006138,-0.021218,0.025056,-0.034677,0.027247,-0.044894,-0.011871,-0.03074,0.049909,0.029878,-0.017837,-0.047018,-0.013065,-0.019306,0.037043,-0.010518,-0.019393,0.016379,0.03423,0.013122,-0.044117,-0.008999,-0.009956,-0.007411,-0.045396,-0.037652,-0.036155,0.001066,-0.01543,-0.029083,-0.016634,0.026897,0.008942,0.024596,-0.006038,-0.06359,0.019873,0.01702,-0.018643,0.03255,0.002773,0.032959,0.030945,-0.025505,-0.022423,-0.021709,0.023625,0.013596,0.016276,0.028267,good
0.005518,0.00178,-0.010359,0.052804,-0.065987,-0.011638,-0.039235,-0.038333,0.01791,0.120083,0.022972,-0.026702,-0.063242,0.037745,-0.002902,-0.016448,-0.071694,-0.069476,-0.040557,0.040726,0.018961,0.029903,0.0164,-0.012213,-0.074238,-0.001876,0.025046,-0.024059,0.040924,-0.098339,0.020279,-0.026862,-0.025294,-0.018907,0.012915,-0.067374,-0.046175,0.023022,-0.065704,-0.013765,0.014538,-0.027679,0.020934,0.005925,0.033578,0.028113,0.033865,0.047183,0.022907,0.039089,-0.04126,0.011902,-0.033262,0.016151,0.045979,-0.03094,-0.021072,-0.053304,-0.004326,bad
-0.021948,-0.029409,-0.107221,0.000924,0.017082,0.014729,-0.022755,-0.00806,0.01669,0.050015,0.005638,0.036225,0.005362,0.029932,0.016995,0.018403,-0.060098,-0.059466,0.031343,0.039658,-0.013204,-0.020878,-0.008442,-0.029486,-0.045186,-0.039779,0.054709,0.022511,0.028259,-0.057545,-0.002308,0.023003,0.015508,-0.011217,0.053275,0.013711,-0.006411,0.050732,0.010712,-0.022982,-0.03841,0.052399,0.057799,0.025212,-0.07946,-0.065088,0.006399,0.073794,-0.035809,-0.034215,-0.046875,-0.027222,-0.048496,-0.033166,0.012715,-0.017634,0.009568,-0.057943,-0.023491,bad
-0.007788,-0.003164,-0.008833,0.026803,0.046623,0.015706,0.021678,0.019284,-0.009433,0.050747,-0.006325,0.043061,0.017569,-0.003271,0.010403,-0.006133,-0.010781,0.034284,-0.013579,-0.003067,-0.006124,0.018673,0.006695,0.002253,0.034892,-0.017806,-0.023416,0.010182,-0.014221,-0.002369,0.042064,0.023003,-0.031672,0.016554,-0.017526,0.016396,-0.022768,0.01704,-0.010894,0.018034,-0.007649,-0.01596,-0.033754,0.048039,-0.019645,-0.003076,-0.061716,-0.000424,0.012775,-0.021764,-0.004394,0.004272,-0.003452,-0.01046,0.036641,-0.037654,-0.011916,0.007975,-0.00396,good
-0.021704,-0.047109,-0.015791,0.067941,-0.005989,-0.056743,-0.044362,0.027097,0.05917,-0.006382,0.03347,-0.019073,0.001944,0.00503,-0.024753,-0.014312,0.026084,0.014753,-0.013579,-0.011246,0.00535,0.042599,-0.030536,0.012873,-0.031025,-0.046371,-0.017923,-0.061229,0.015442,-0.019092,-0.014344,0.019768,0.026494,0.010878,0.062552,-0.012778,0.005918,0.024609,-0.083648,0.042814,0.002788,-0.014983,-0.087465,-0.026485,0.05262,0.055518,-0.034372,0.044986,0.012042,0.001552,-0.046143,0.023193,0.031277,-0.005578,0.046895,0.066838,-0.012893,0.014811,-0.017876,bad
-0.055029,0.011494,0.001703,-0.007014,0.042052,-0.027347,-0.015742,0.071154,0.021574,0.055302,-0.031387,0.031633,0.004215,0.012376,0.007351,-0.020654,-0.00757,-0.020908,-0.018187,0.025082,0.008436,0.022238,0.017389,0.014899,0.012319,0.041479,-0.013154,0.001173,-0.015367,0.019464,0.024728,-0.023529,-0.021122,0.004493,-0.006004,0.032397,-0.005432,0.03736,-0.027003,-0.005674,-0.008569,-0.017667,0.023096,0.001931,-0.010934,0.000575,-0.056374,0.002593,0.026714,0.02081,-0.028395,-0.023574,-0.01505,-0.009193,-0.024299,0.009764,0.001338,0.015606,0.002318,good
0.001611,0.011127,0.005488,0.004705,0.025207,-0.00098,-0.03039,0.002794,-0.001131,-0.012081,-0.016738,0.051408,0.020817,0.009202,0.049344,0.008032,0.015075,0.019131,0.011598,-0.005191,0.022352,-0.013407,0.030695,-0.011224,0.062612,0.018042,-0.005097,0.018263,-0.015367,-0.021796,0.032662,0.013092,-0.002995,0.001014,0.064553,0.033313,0.009277,-0.022699,0.049047,0.001162,-0.063013,0.02286,0.002588,-0.041282,0.017387,-0.021764,-0.081399,0.006011,-0.040058,-0.036563,-0.003005,-0.026992,-0.008825,0.036949,0.033562,0.036375,-0.027226,-0.006855,0.006224,good
0.053464,-0.033578,0.045953,-0.022467,-0.009845,-0.056999,0.007346,-0.025703,-0.015591,-0.059457,0.073496,-0.067543,-0.020398,0.012495,0.038917,-0.064938,0.142366,0.049291,-0.02353,0.09214,-0.032502,0.01343,0.044155,0.097982,-0.008341,-0.03813,-0.078546,0.01144,0.083915,-0.026376,-0.016694,-0.0039,0.033404,-0.041339,-0.002577,0.034616,-0.025955,-0.062644,-0.003172,-0.074433,0.033618,-0.00313,0.036148,0.034107,0.068326,0.038996,0.015315,-0.021651,-0.025146,0.096062,0.04664,0.044084,0.052137,0.067283,0.041179,-0.067559,-0.013257,-0.015122,-0.034063,good
0.01333,0.053425,0.004999,0.007024,-0.049439,0.032223,0.015142,-0.001356,0.046965,-0.006222,-0.038467,0.010392,-0.024105,-0.033034,-0.019504,0.00376,0.035521,-0.008701,-0.004516,0.043454,-0.00133,0.009054,0.000055,-0.02569,0.040639,0.047338,0.013458,-0.027757,-0.022935,-0.015822,0.024331,0.056,-0.007389,-0.037866,0.083977,-0.011579,0.042358,-0.006341,0.035619,0.005679,0.00315,0.048251,0.065577,-0.008323,-0.01899,-0.004552,0.011008,0.004943,-0.036884,-0.018375,-0.070998,0.01146,-0.055333,0.027184,0.036248,0.002195,-0.003667,-0.000019,0.003172,good
-0.02085,-0.087819,0.01845,-0.000907,-0.039864,-0.061931,-0.024586,0.033933,0.046719,0.049771,-0.022927,-0.067474,0.000235,0.01919,-0.00632,-0.001312,0.045005,-0.010882,0.065889,-0.019821,0.01066,-0.0033,-0.020221,0.005365,-0.070332,0.017655,-0.004739,0.031117,-0.012299,0.011646,-0.003647,-0.049812,0.001073,0.016005,0.028052,-0.009635,-0.026644,-0.020924,-0.080352,0.055082,0.013805,-0.027679,0.042906,0.010564,0.052132,0.069617,0.010428,-0.016049,0.07027,-0.043919,-0.044678,-0.010071,-0.033079,0.018104,-0.023357,-0.010432,0.012131,-0.03182,0.030342,bad
0.041772,-0.004437,0.020685,0.004827,-0.029542,0.014645,-0.013423,-0.033339,-0.03531,0.001835,0.007432,-0.050094,-0.065853,-0.010085,0.020657,0.029334,-0.018678,-0.002598,0.004151,0.007474,0.019605,-0.007059,0.067865,0.019964,-0.031871,-0.001673,0.019195,-0.015978,0.027083,-0.023772,0.029752,-0.059723,-0.007298,0.022681,0.020226,-0.054425,-0.010529,0.008918,-0.039698,-0.059446,0.011908,-0.055753,0.014795,-0.032737,0.060111,0.05862,0.020652,-0.037812,-0.011005,0.007931,0.060228,0.007005,0.00644,0.06234,0.010674,0.004759,0.020503,-0.000752,-0.005861,good
-0.019629,-0.009258,-0.012457,0.016424,0.027404,0.015866,0.004278,0.021349,0.021818,0.052616,-0.051894,-0.018172,0.024235,0.024339,0.012722,0.01377,0.001403,-0.052158,0.009645,-0.008731,0.02162,0.029074,0.017877,-0.001703,0.000112,0.008764,-0.032929,0.021559,0.003676,-0.002997,0.014474,0.007599,-0.00568,0.025428,0.006691,-0.010694,-0.033874,0.042975,-0.016627,-0.020078,0.005591,-0.051359,0.028956,0.047219,-0.03193,0.025966,0.008689,-0.04062,-0.024555,-0.034854,-0.011794,-0.015273,0.011683,0.024742,0.00451,0.011717,0.050655,-0.015644,-0.019655,bad
0.033349,0.02187,0.002314,-0.013362,0.018127,0.025631,-0.017207,-0.00746,-0.046297,0.023807,0.004258,-0.027938,-0.005062,0.02263,0.034695,0.066626,-0.031495,0.052822,-0.026976,0.018002,-0.02257,0.00173,0.031549,0.027594,0.007924,-0.014307,0.006622,0.038893,-0.012925,-0.028388,-0.014579,-0.009369,-0.019535,0.000525,0.049904,-0.029004,0.02655,0.02735,0.05515,0.069766,-0.018335,-0.003507,-0.020117,0.021828,0.004935,-0.014806,0.007102,-0.052827,-0.002338,0.027157,0.071702,0.031846,0.068568,-0.047035,0.016717,-0.016604,-0.004521,0.003643,-0.001589,good
-0.014896,0.008057,-0.03073,0.035757,-0.011608,-0.01973,-0.038375,-0.006304,-0.024622,0.07791,-0.042142,0.055977,0.00702,-0.004573,0.050635,-0.066458,-0.088553,-0.040325,0.02423,0.0154,-0.006894,0.008206,-0.004904,-0.035368,-0.051666,0.020361,-0.022263,0.037038,0.023474,-0.031521,-0.020866,-0.081195,-0.041831,0.02979,0.027652,0.037921,0.022052,0.01688,-0.010492,0.000431,-0.035387,0.025924,0.041729,0.006674,0.00404,-0.057146,-0.004124,0.080518,-0.027808,0.002954,-0.080999,-0.039609,-0.006265,0.04902,0.059035,0.05249,-0.002688,-0.089767,0.049607,good
-0.03208,0.011494,0.0133,0.007635,0.024718,0.017086,-0.021601,-0.0016,-0.021394,0.012821,-0.002822,-0.01451,0.01154,-0.021559,0.014676,0.013037,-0.000734,-0.023838,-0.006957,0.003598,0.037977,0.022238,-0.042914,-0.011469,0.013784,0.056005,-0.004487,-0.014696,0.012954,-0.034735,-0.056449,0.027008,-0.004643,0.009986,-0.015526,0.021777,-0.011719,-0.026117,0.022314,0.019229,0.004126,0.017977,-0.013281,0.000466,-0.033639,0.011806,0.004661,-0.016938,-0.025043,-0.06879,0.002855,0.014756,0.011561,0.036705,0.050896,-0.023439,-0.045049,0.026104,0.021116,good
0.046533,0.018757,-0.021856,-0.002741,0.016235,-0.028568,0.037603,0.035753,0.029875,0.044071,0.054795,0.021134,0.010075,-0.024245,-0.018039,-0.00625,-0.018312,-0.066318,-0.066039,0.006344,-0.039416,-0.028055,0.006891,-0.024957,0.035756,0.014135,0.012969,-0.028246,-0.034898,0.038972,0.032601,0.004242,-0.038884,-0.019555,-0.018196,0.038104,0.017456,0.035651,-0.044947,-0.014096,-0.033227,0.020907,0.006983,-0.049827,0.007377,0.00912,-0.039285,-0.019227,-0.001728,0.001645,-0.017043,-0.018813,-0.053121,-0.005043,0.02868,-0.050539,0.005122,-0.042012,0.006102,good
0.076684,-0.025075,-0.02751,-0.034354,-0.010445,-0.030437,0.005931,0.075681,0.01083,-0.019321,0.059105,-0.007964,-0.021493,0.000147,0.059476,-0.144073,0.131553,0.043561,-0.027739,0.006149,-0.057638,-0.004765,0.049908,0.093012,-0.004658,-0.054916,-0.082742,0.036915,0.112976,-0.015697,-0.035633,0.05053,-0.042964,-0.040391,-0.061456,-0.039786,-0.02698,-0.074757,-0.011626,-0.014315,0.039959,0.039216,0.090269,0.004704,-0.016227,0.023047,-0.027048,-0.018338,-0.035687,0.023525,-0.003296,0.03418,0.018231,0.015174,0.012715,-0.021785,0.039719,-0.025228,0.053291,good
0.037744,-0.009075,-0.008673,-0.022761,-0.00232,0.033444,0.048345,0.022081,-0.010164,0.002567,0.015733,-0.043075,-0.010433,0.031419,0.025906,-0.004785,-0.010377,0.04501,-0.008422,-0.052371,-0.014025,0.003195,0.0357,-0.025934,-0.013072,0.005346,-0.017304,0.026442,0.000502,-0.011687,0.009713,-0.027985,-0.010807,0.003882,0.004021,-0.030011,-0.009155,0.035163,0.010717,0.003482,-0.004419,-0.025968,0.047999,-0.004905,-0.003365,0.002284,0.022239,-0.005555,-0.000263,-0.038394,-0.000441,0.000474,0.015055,-0.007972,0.000115,-0.006594,0.049556,-0.004902,-0.026613,good
-0.025733,0.003986,-0.002203,-0.000544,0.008483,0.029355,0.000005,-0.027968,-0.004183,0.005741,-0.005508,0.032182,-0.032406,-0.03572,-0.014255,-0.0021,-0.009401,0.003506,0.017457,0.040585,0.020277,0.000753,-0.028143,0.008429,0.054799,0.034887,-0.029267,-0.023973,-0.002671,-0.019599,-0.002349,0.031402,-0.017674,0.002906,-0.02198,0.016833,0.021515,-0.004388,0.011205,0.019229,0.055762,0.001864,-0.010839,-0.007591,-0.02485,0.031581,-0.000466,-0.026612,-0.029804,-0.016666,0.024095,-0.001296,0.002814,0.033287,0.019402,-0.024172,-0.047368,0.024639,0.019896,good
0.030026,-0.017465,0.010797,0.013666,-0.01253,-0.031608,0.025901,0.020196,-0.012173,-0.008676,-0.007071,-0.026283,0.055774,-0.061724,0.008643,0.066898,0.017122,-0.042506,0.019439,-0.005761,0.000702,-0.002195,0.008022,0.033773,-0.053263,0.019487,-0.00921,0.030483,0.006278,0.044546,0.020217,-0.008295,-0.005658,-0.008625,-0.008375,0.019479,-0.026809,-0.011863,0.005617,-0.031952,0.076098,0.010542,-0.030258,0.007495,0.0361,0.009699,0.032893,0.011675,0.059815,0.072624,0.005624,-0.047957,0.001631,-0.007912,-0.015706,-0.041192,0.019946,-0.030747,-0.029668,good
0.027978,0.024372,-0.053717,0.040471,-0.049622,-0.020206,0.075201,-0.087782,-0.05594,0.051639,0.028428,-0.011031,0.000309,0.102952,0.050198,-0.014917,0.017455,0.002041,0.076783,0.071469,0.048841,0.086203,-0.033392,0.017706,-0.004771,0.016821,-0.000947,0.033644,0.021743,0.000909,-0.032439,-0.019379,-0.058934,0.056128,0.025627,-0.051709,-0.063263,0.007086,-0.002833,0.060244,-0.00332,0.00284,0.019678,-0.004539,0.036674,0.000331,0.011252,0.10205,-0.001728,0.040951,0.009935,-0.036941,0.015143,0.023278,-0.076301,0.027098,0.038081,0.003398,-0.006471,bad
0.017969,-0.006207,0.011713,-0.005061,0.006408,0.034665,0.013555,0.009386,-0.014314,0.030887,-0.000869,-0.003768,-0.018246,0.051683,-0.004123,-0.020532,-0.013368,0.033779,-0.019896,-0.004703,-0.037218,-0.020731,0.013971,0.032233,0.024038,0.021337,-0.021943,-0.025682,0.005629,-0.052314,0.004403,-0.025116,-0.001103,0.003333,0.017189,-0.049756,-0.013855,0.040778,0.021703,-0.003232,0.004614,-0.011808,-0.030859,-0.013817,0.014213,-0.007481,0.008201,-0.03061,0.022198,-0.017276,0.012132,0.01793,0.018153,0.009117,-0.018928,0.001951,0.018916,-0.015156,-0.032839,good
0.04751,-0.017803,-0.028326,0.007635,-0.029237,0.043942,-0.003047,-0.018446,-0.01993,-0.01965,-0.016738,-0.037215,-0.028988,0.035081,0.021267,-0.003808,-0.009523,0.015225,0.04065,-0.00568,-0.020129,-0.045633,0.03277,0.048346,0.004506,0.038916,-0.033173,0.009474,0.038344,-0.023017,0.026254,-0.0206,-0.001225,0.037451,0.012795,-0.062696,-0.004944,0.003424,0.023534,-0.028379,-0.011499,-0.036222,0.007471,-0.053123,0.024955,0.013026,0.026633,-0.021089,-0.002949,-0.034854,0.027269,-0.011367,0.020716,0.037682,-0.008674,0.013182,0.033565,-0.018086,-0.000856,good
-0.09043,-0.029461,-0.019903,-0.002863,-0.051575,-0.037357,-0.009272,-0.053358,-0.018953,0.00745,-0.025771,0.022966,0.075993,-0.016433,-0.054538,-0.032495,0.00653,0.003994,-0.041625,0.047543,-0.018053,-0.077372,-0.060125,-0.000848,-0.06483,-0.002466,0.066558,0.023634,0.018569,0.069635,0.015839,-0.041107,-0.050023,0.008155,-0.043709,0.02257,0.005585,0.054694,-0.017359,0.016299,-0.020471,-0.033781,0.066797,-0.044639,-0.009713,0.024867,0.020286,-0.062013,0.019756,-0.019107,-0.006667,0.045884,-0.050714,0.031334,-0.055671,0.007566,-0.048589,0.021953,0.009398,good
0.024683,-0.006948,0.014849,0.037057,0.028801,-0.000407,-0.022511,0.020505,0.027432,-0.019077,0.024681,-0.047271,-0.015146,0.021631,-0.029636,-0.001617,-0.059121,0.04405,-0.030425,-0.061661,-0.007589,-0.023319,-0.003681,0.020319,0.014385,-0.024276,-0.015115,0.039479,0.012634,-0.042652,0.003368,0.020562,0.01032,0.049208,-0.047311,-0.051108,-0.018252,-0.009083,0.032929,0.036345,0.027019,0.022614,0.01898,0.016545,0.024788,-0.038476,0.0418,0.026187,0.005573,0.002406,0.003906,0.001343,-0.045933,-0.012169,-0.02293,-0.003474,-0.008987,0.025553,-0.032036,good
0.010522,-0.080922,-0.068891,0.032541,0.011711,0.045186,-0.013722,-0.052005,0.048672,0.054165,0.000755,0.005036,0.02001,0.015284,0.02432,0.018158,-0.095132,-0.038958,0.007661,0.050034,-0.043722,-0.043339,0.003643,-0.047552,-0.093037,-0.057357,0.056907,0.013844,0.044128,-0.057911,-0.046986,0.007867,-0.027278,0.016066,0.077933,-0.042197,-0.02759,0.06123,-0.008575,0.013151,-0.05312,-0.015472,0.045836,0.086797,-0.092887,-0.070947,-0.018747,-0.022885,-0.04704,-0.02982,-0.012695,0.041138,-0.112888,0.012489,0.012349,-0.019099,0.031785,-0.113607,0.001411,bad
0.0104,0.000019,-0.028326,0.009832,0.025451,0.010006,0.009893,0.03795,0.040861,0.03162,0.057969,-0.026717,0.014958,-0.000075,-0.04343,0.04624,-0.055238,-0.07999,-0.021605,0.004574,-0.046984,-0.03245,0.027033,0.028326,0.014272,0.023413,0.033965,0.001417,0.019301,0.007013,0.009469,0.024688,0.002925,-0.024499,0.011818,0.021045,0.017761,0.035163,-0.005396,-0.026181,-0.011011,0.01163,0.013575,-0.021873,-0.024117,0.04745,-0.021584,-0.034272,0.008526,0.00787,0.023362,-0.033095,-0.032262,0.003014,-0.024299,-0.039553,0.016475,-0.005879,-0.029421,good
0.008542,0.04357,0.025446,0.021479,-0.038165,-0.051384,-0.015603,-0.055,-0.033657,-0.045785,-0.033438,-0.026527,0.008899,-0.013872,0.004737,0.084964,-0.020232,0.033666,0.021392,0.022071,-0.051545,-0.013914,0.04269,0.028646,-0.000528,-0.001509,0.030341,0.081264,-0.014474,0.021719,0.004318,-0.068354,-0.068402,0.027996,0.064562,0.030588,0.013108,-0.045066,0.002687,0.002715,-0.014478,-0.03438,-0.013657,0.014331,-0.003939,-0.042547,-0.001286,-0.023116,-0.01538,0.076042,0.021737,-0.005232,0.005628,-0.021584,0.042399,-0.020684,-0.061109,-0.00731,0.021113,good
-0.044043,0.0508,-0.005255,-0.015193,0.01422,-0.051578,-0.005976,0.007677,0.025481,0.050419,-0.033828,-0.050094,0.027165,0.025071,0.010769,0.015112,-0.007203,-0.028232,-0.022338,0.022885,-0.046007,0.026144,-0.021795,-0.000726,-0.014537,0.01267,-0.002412,0.003859,-0.01024,-0.002875,0.012337,0.036529,-0.048344,0.017127,0.014992,-0.044507,-0.014038,0.049567,-0.023097,-0.008603,0.007971,-0.047453,0.008692,0.001992,0.002006,-0.020177,-0.009499,-0.031098,-0.014545,0.027157,-0.005934,-0.021865,0.013331,-0.01017,-0.003181,0.014646,-0.034551,-0.010762,-0.022096,good
-0.011966,-0.005746,-0.053168,-0.027838,0.066083,0.005745,-0.014626,0.019219,-0.044399,0.020621,0.04664,0.008629,0.049915,-0.049028,-0.022118,0.008792,0.114534,0.06101,-0.065522,0.047218,-0.065705,-0.11157,0.058071,0.057943,-0.006388,-0.059126,-0.006768,0.040737,0.117118,0.005484,-0.068314,0.003668,-0.000653,-0.019855,0.037462,0.085397,0.016526,0.011575,0.024172,-0.092988,0.062671,0.073042,0.07814,0.088794,0.011686,-0.01618,0.007991,0.010088,-0.061279,0.066277,0.028085,0.033342,0.02339,0.030174,-0.004232,-0.049981,-0.078199,-0.011216,0.001094,bad
-0.010989,-0.008676,0.064508,-0.046392,0.037274,0.023323,0.001975,-0.033515,-0.023891,-0.004769,0.023203,-0.037269,0.042102,-0.039263,-0.017236,0.014164,0.022493,0.051244,0.035064,-0.033837,0.009979,-0.01782,-0.030064,-0.022868,-0.012247,-0.084517,0.045478,0.001674,-0.017159,-0.026254,0.012558,-0.044428,0.033771,-0.039386,0.045763,0.064523,-0.051467,-0.056785,0.060304,0.040801,0.006518,-0.042193,-0.013168,0.010181,0.010709,-0.041571,-0.046696,0.003252,0.064698,0.017448,-0.017325,0.019182,-0.038012,0.045799,-0.045491,-0.032403,-0.016187,-0.022935,0.01623,bad
