@relation 'german_credit-weka.filters.unsupervised.instance.Resample-S0-Z30.0-no-replacement-V_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M28'

@attribute '-0.326property_magnitude=no known property-0.322housing=for free-0.267credit_amount-0.237personal_status=male single-0.232job=high qualif/self emp/mgmt...' numeric
@attribute '0.347housing=own+0.291checking_status=no checking+0.289credit_history=critical/other existing credit-0.266housing=rent+0.248existing_credits...' numeric
@attribute '-0.297property_magnitude=car+0.289job=unskilled resident-0.289other_parties=none+0.249other_parties=guarantor+0.241property_magnitude=real estate...' numeric
@attribute '0.36 other_payment_plans=none-0.29housing=own-0.268other_payment_plans=bank+0.242residence_since-0.223other_payment_plans=stores...' numeric
@attribute '0.397other_parties=none-0.333job=skilled-0.314other_parties=guarantor-0.236purpose=radio/tv-0.232personal_status=male single...' numeric
@attribute '0.358savings_status=<100-0.322credit_history=existing paid+0.318credit_history=critical/other existing credit+0.318existing_credits-0.219savings_status=no known savings...' numeric
@attribute '-0.395other_payment_plans=none+0.354other_payment_plans=bank+0.295job=skilled-0.294employment=unemployed-0.294job=high qualif/self emp/mgmt...' numeric
@attribute -0.356savings_status=<100-0.293checking_status=<0+0.274housing=rent-0.267other_parties=none+0.251savings_status=100<=X<500... numeric
@attribute '0.256employment=1<=X<4-0.239personal_status=female div/dep/mar+0.225purpose=business+0.219num_dependents-0.21employment=unemployed...' numeric
@attribute '-0.432property_magnitude=life insurance+0.311purpose=radio/tv-0.255savings_status=no known savings-0.236purpose=furniture/equipment+0.221savings_status=<100...' numeric
@attribute '-0.465employment=1<=X<4+0.348checking_status=0<=X<200-0.33checking_status=no checking+0.3  property_magnitude=life insurance+0.236employment=<1...' numeric
@attribute '-0.344job=unemp/unskilled non res+0.32 job=unskilled resident-0.304job=skilled+0.25 housing=rent-0.248employment=1<=X<4...' numeric
@attribute '0.392property_magnitude=car+0.369purpose=new car+0.33 employment=4<=X<7-0.269purpose=furniture/equipment-0.268property_magnitude=life insurance...' numeric
@attribute '-0.394personal_status=male div/sep-0.356employment=>=7-0.272property_magnitude=car+0.217purpose=education-0.213residence_since...' numeric
@attribute '0.36 employment=<1-0.27employment=unemployed+0.251checking_status=>=200-0.238residence_since-0.229installment_commitment...' numeric
@attribute '0.413personal_status=male mar/wid-0.328savings_status=100<=X<500-0.303purpose=education-0.244personal_status=female div/dep/mar-0.235job=unskilled resident...' numeric
@attribute '0.354savings_status=>=1000-0.332credit_history=no credits/all paid+0.308employment=4<=X<7-0.304savings_status=no known savings-0.256employment=1<=X<4...' numeric
@attribute '0.291purpose=new car-0.284employment=<1+0.258employment=1<=X<4-0.257job=unemp/unskilled non res-0.242personal_status=male single...' numeric
@attribute '-0.386personal_status=male mar/wid+0.292employment=4<=X<7+0.272personal_status=female div/dep/mar-0.225property_magnitude=life insurance+0.211savings_status=>=1000...' numeric
@attribute '-0.378savings_status=500<=X<1000+0.327savings_status=no known savings+0.291other_payment_plans=stores+0.271installment_commitment-0.257employment=4<=X<7...' numeric
@attribute '-0.334purpose=business+0.326savings_status=>=1000+0.307checking_status=0<=X<200+0.296purpose=used car-0.262employment=4<=X<7...' numeric
@attribute '-0.528checking_status=>=200+0.394purpose=repairs+0.367checking_status=no checking-0.195purpose=radio/tv+0.173credit_history=no credits/all paid...' numeric
@attribute '-0.305purpose=retraining+0.304credit_history=delayed previously-0.243personal_status=male mar/wid-0.221credit_history=all paid+0.22 other_parties=guarantor...' numeric
@attribute '0.327savings_status=>=1000-0.293personal_status=male div/sep+0.257credit_history=no credits/all paid+0.253purpose=retraining-0.237credit_history=delayed previously...' numeric
@attribute '0.347purpose=education+0.295credit_history=delayed previously-0.285savings_status=500<=X<1000-0.276purpose=domestic appliance+0.25 purpose=repairs...' numeric
@attribute '-0.275purpose=used car+0.255purpose=furniture/equipment-0.249purpose=education-0.239savings_status=100<=X<500-0.224checking_status=>=200...' numeric
@attribute '-0.546purpose=domestic appliance-0.255purpose=education+0.227credit_history=no credits/all paid-0.222checking_status=0<=X<200-0.207employment=<1...' numeric
@attribute '-0.375purpose=retraining-0.308credit_history=all paid+0.299savings_status=100<=X<500-0.289savings_status=500<=X<1000-0.278purpose=new car...' numeric
@attribute class {good,bad}

@data
0.230753,-1.971688,4.323309,-1.170584,-2.082122,-0.129383,-2.31854,0.856273,-2.965405,0.323923,-0.260628,1.297012,-2.249363,-2.295202,-0.917754,-1.086221,-0.987489,1.759603,1.66548,1.202596,-0.857842,1.244176,0.866499,-0.215998,0.099786,0.623426,-0.743176,0.558293,good
0.742165,0.665955,2.451779,1.030122,-0.416677,-1.388476,-0.811634,-2.161743,0.035284,0.623688,0.278987,1.954466,-0.501705,-1.260435,-0.940212,0.002514,-0.292852,-0.753259,1.011908,0.727342,-0.339747,0.034679,0.091495,-0.444389,-0.33066,1.048809,0.364372,0.771103,good
2.022327,-0.104012,-0.436668,-0.120877,1.637272,2.634214,0.688031,-0.133071,-0.79072,0.024789,2.528421,-0.540944,-1.428559,1.512027,1.228759,-0.800505,-0.28752,-0.221263,-0.413693,-0.901561,1.051567,0.034736,-0.802835,0.117603,-1.181026,0.505158,-0.737461,-0.475525,good
-0.907898,-0.000573,-0.534132,-0.689103,-0.089372,-1.165948,-1.65921,-1.082919,0.594971,-1.962992,0.933227,1.335476,3.35081,-0.949478,-0.705914,-1.371136,1.775856,1.781352,-0.281319,0.592539,0.201162,-0.246168,0.272953,-0.048985,-0.490793,-1.136772,0.128556,0.849179,good
0.744086,0.979963,1.157441,-0.198091,-0.112777,2.38706,0.408419,-0.774366,2.239304,1.18676,1.62114,-0.11586,1.134953,0.014825,-2.232816,1.478662,-0.281723,-1.285998,2.33842,-0.260013,0.014404,3.183851,-1.353373,1.288507,0.322753,-1.306992,1.254654,2.082025,bad
0.038955,3.138923,1.252964,1.820259,-0.954813,0.122211,0.08657,-0.643035,-1.125713,1.601604,0.26568,0.542383,-0.602435,-0.360218,-0.164153,0.312357,0.134174,-0.656323,0.232232,0.098966,-0.238294,0.245631,0.516564,0.131832,-0.688359,0.38973,0.077443,0.091584,good
-0.5977,1.669079,1.449375,1.593074,-0.580738,1.09919,-0.007388,-1.45801,-0.371107,0.316272,0.172721,0.396815,-0.158565,-0.803668,-0.206934,1.418725,0.103615,0.126008,1.236206,0.477617,1.048616,-0.199308,-0.546674,-0.595565,-0.519993,-0.550665,-0.226418,0.25293,good
-1.465401,-0.937847,1.515085,2.163066,-2.899264,1.912042,0.617407,2.70715,-1.495498,-0.990644,0.606061,-1.093721,-0.872722,-0.733254,0.01015,-1.61273,0.678589,-3.233334,-1.695654,1.427396,-1.308414,-2.737352,-2.328287,1.862403,1.245525,0.063466,-0.578343,-0.165632,good
-0.163604,1.421467,0.404548,1.329693,-0.47329,-1.811923,-0.538049,0.20056,0.297286,0.431267,1.968115,-0.903739,-0.714195,-2.401817,0.027793,0.72064,2.118355,1.314181,1.215854,0.79191,2.539424,0.049499,0.814631,2.696741,-0.792537,0.517053,-0.326298,-0.934754,good
-3.712759,-2.865305,-1.854536,-1.43095,-0.134303,2.235909,0.520544,1.205565,3.351912,1.23805,1.303786,1.003222,-1.143905,-1.185148,0.532961,1.63667,-1.323409,-2.330509,0.429937,0.506907,-1.72758,0.790179,-0.078666,1.917094,-2.506625,-0.768881,0.37319,-0.837054,bad
0.457763,0.426702,-1.98915,-1.290669,-1.029127,-1.069183,0.005876,0.575152,2.020403,0.670839,1.273843,-0.627141,0.549366,-1.568599,-1.931377,-1.529063,-0.055301,0.375599,-0.239226,0.183267,0.430259,-0.061974,0.534278,0.887278,-0.43727,-1.244302,0.006756,0.972249,good
-3.889001,-0.702907,-0.41056,-1.898701,1.184872,-0.877064,0.979159,2.391402,0.564435,-2.850538,0.240974,2.580873,-0.054131,1.255241,-0.016703,1.963437,0.121576,-0.14713,-0.330844,-0.397571,1.159034,-1.818931,1.714686,-0.427313,1.708232,0.33801,-1.671927,0.783273,good
0.547563,-1.243335,-1.783188,0.216846,-1.85888,0.266311,0.522684,0.113571,0.419099,0.989263,0.89403,2.238896,2.3057,0.127181,-1.068311,-0.118017,0.291444,-0.874479,0.464953,-0.541042,0.391229,-1.273003,0.311335,0.988792,0.252138,1.024629,-0.536861,0.586339,good
-3.155692,-1.052893,1.920807,-4.162645,-1.848337,2.863069,-4.49455,2.447828,-1.931092,-0.586112,-2.065188,-0.460497,-0.476482,-1.67586,-0.079476,-3.194415,-0.720157,0.074359,-1.801102,0.587095,-0.352767,0.616673,-2.141341,1.44447,1.10002,1.039019,-3.098874,0.33062,bad
-4.281475,0.252451,2.400946,-1.742088,1.190724,-1.443734,1.440705,-0.411865,-1.185806,-0.709969,-1.071125,0.218315,1.124564,-0.657538,1.181254,0.312554,0.603503,0.806632,-0.410076,-0.611073,-0.277107,0.813522,0.457491,-0.069882,-0.536141,-0.678893,-0.316085,-1.838944,bad
0.698546,-0.095031,-1.111676,-1.026169,-0.66539,0.221599,-1.113627,-0.828613,1.131288,-0.329036,1.117075,0.007282,2.743371,-0.540571,0.894619,-0.334186,0.345302,0.465594,0.690042,-1.171533,0.540771,0.022663,0.651061,0.814953,0.475371,1.227678,-0.298003,-0.710748,good
1.497063,-1.918095,-1.223871,0.335585,0.481823,0.662634,-0.397305,-0.136468,-0.026468,-4.103119,1.052186,-1.481534,-1.305012,0.047893,2.528709,1.089804,-0.589484,-0.40155,-0.157863,0.998347,-0.006396,0.151458,-1.010771,-0.478045,-0.148873,0.789174,0.477131,0.325091,good
1.282583,0.554126,-1.198582,-0.336487,-0.067781,-1.9694,-0.608247,0.963786,0.835118,1.534034,0.778515,-0.515957,-1.101432,-2.002677,-0.927464,2.728618,0.792634,-0.027584,-1.169104,-2.048787,-0.985251,-0.008018,0.317831,-0.001475,-0.65304,0.430357,-0.415045,-1.471281,good
-0.656215,1.261457,-0.618152,-3.484943,1.547623,-0.774871,2.215318,1.785051,1.603173,0.879748,1.799378,-0.880076,-0.473102,-3.77774,-0.002285,-0.251848,1.409022,-0.242884,-0.637078,-1.143594,-0.753474,0.359963,1.223898,-2.469493,3.063371,-0.684269,-0.64853,0.34837,good
1.601277,-2.707482,-1.119314,2.416868,1.062427,0.264638,1.704239,-0.73841,-0.690453,0.285497,1.439326,0.37884,-0.848642,1.119501,1.727809,-1.37645,-0.382273,-0.457189,-1.202436,0.510624,-0.787152,-2.182907,1.289378,1.059093,1.83068,-3.087306,-0.69207,0.002797,good
0.857503,-1.654406,1.059276,0.309594,0.528088,-0.819855,-0.960631,0.645627,2.389185,-0.34751,0.067477,2.419841,1.639871,-0.029333,-0.120966,-0.019906,1.047545,-0.206365,0.759043,-0.333028,0.015562,-0.684884,0.617877,1.21068,-0.384336,1.736401,-0.757751,0.03974,good
-1.056872,3.194484,-0.838329,0.554774,-1.590147,-0.583033,-0.681831,0.470302,-0.902471,0.406185,0.260407,-0.021819,-1.143643,0.499696,0.867241,0.978601,-0.383039,-0.504437,0.637877,1.502035,-0.819836,-0.447908,-0.681764,0.145049,-1.02672,1.020863,-0.225246,0.199248,good
-0.628187,-0.956454,-2.638531,-0.77535,-0.442683,-0.651462,-1.723371,-0.50829,-1.896222,-0.826875,0.134643,1.987357,0.888785,0.28361,-0.029873,-0.162709,-0.379056,1.321894,1.912166,1.749588,-1.139922,-0.943916,-0.614195,-0.070114,-0.154299,1.085779,0.729822,0.887121,bad
2.231284,-2.177533,2.564015,1.985659,-0.956287,2.951519,0.169837,4.122246,-1.347313,-2.699687,-0.359031,-1.230633,-0.468661,-0.35879,1.170602,0.010358,1.137037,-2.207879,-0.986065,2.52828,-0.842509,-0.199991,-2.481095,0.692549,0.520165,0.52722,-1.214014,-0.130571,good
0.812891,0.218649,-1.623547,0.608614,0.765269,2.199609,1.156642,0.34626,-0.465701,-0.608801,-1.736316,-1.631984,0.251525,-1.352332,-1.444686,-1.273139,-1.144442,0.143384,0.490294,-1.54888,0.103064,-0.577436,-1.402524,-1.753595,-1.124872,1.833343,-0.148097,-0.871317,bad
-0.582754,0.911155,-1.294038,-0.514097,1.934346,-0.336183,-2.109564,0.397999,-0.762957,0.031355,0.399207,0.039596,0.931657,-2.941921,-0.30086,-0.389591,1.724944,2.278382,-0.123395,-2.771955,-0.820686,-1.426472,-0.897236,-1.376522,-0.516697,0.391283,-1.092491,-1.734004,good
2.229527,-0.361293,-0.276993,0.199822,-0.549993,0.857698,-0.211486,-1.063498,-0.303946,1.519152,-1.033193,-0.276613,-0.384859,0.338864,-0.035809,0.464405,-0.453596,1.144144,0.760061,1.161535,-0.353818,-0.18196,0.397978,-0.150804,-0.611103,0.684583,0.571409,0.64165,bad
-3.532394,0.726547,2.118757,3.419291,-0.076755,0.532961,0.604797,-1.201342,0.095933,2.284813,1.234045,-1.124939,0.420618,-1.018531,1.580864,-0.354044,0.462548,0.141895,-1.299176,0.059633,-0.576604,-1.986128,0.446141,0.909956,0.081669,-0.72879,0.968517,-0.779567,good
2.187181,-2.49566,-1.386655,1.731421,0.449276,-0.739504,0.97066,1.613837,-0.092455,-0.258192,1.261187,0.271997,-1.258095,0.218444,0.338827,0.539192,0.131931,-1.433224,0.692115,1.058519,0.880671,-0.495073,-0.34234,1.151693,-0.332495,1.355373,-1.734635,-0.343151,bad
0.70633,1.374753,1.175038,0.431948,0.192214,2.426248,0.307584,-1.440961,0.837284,-0.893438,0.503967,-1.314035,0.723317,0.59065,-0.330427,-0.100739,-0.816032,1.819211,-1.24591,0.686977,0.573472,-0.356609,-0.070915,-0.238127,-0.851812,0.217328,0.00195,0.250197,good
3.075476,-0.054043,1.694099,0.085739,-0.113874,-1.388156,-0.989741,-1.664289,0.635392,1.83632,-0.99947,1.290247,-0.428391,0.449842,-1.131333,1.128301,-0.254796,1.253579,-0.727105,0.837023,-0.359989,0.043542,-1.392744,-0.561733,0.154176,0.794256,0.548015,1.254097,good
-1.993353,0.657953,-0.386772,-1.052172,1.839381,1.294821,-3.301376,-0.411505,-1.793489,0.806507,-0.046969,0.689156,1.075064,0.662364,-0.810999,0.607623,-0.265675,0.274551,-0.236501,-0.952673,2.612746,-1.034532,-0.237073,0.450557,-0.436987,-1.548393,-1.015719,0.313357,good
1.993259,-0.454366,2.812557,0.073121,-1.455299,3.36571,-1.061733,1.664928,-1.030714,0.004769,-1.102825,-2.036528,0.333133,-0.226061,0.192279,-1.426641,0.469041,1.064872,-0.206092,2.142768,-1.173734,0.803563,-0.843084,0.257063,-0.115738,0.571503,-0.003338,-1.061882,bad
0.426575,-1.059545,-3.184021,-1.132196,-0.287763,-0.343656,-1.038403,1.369917,0.686218,-1.213799,1.036708,-0.430576,1.937218,-0.298227,1.741342,-0.392657,-0.930106,0.845174,2.294222,0.445226,-0.272064,-0.085245,-0.111379,-0.083303,0.572137,2.499216,0.442977,-0.756805,good
0.907377,-0.124545,1.391851,-1.611387,1.634326,-0.631417,1.7067,-1.219517,-0.64732,-2.225885,0.058954,0.809312,-1.176191,0.842417,1.273378,-0.323919,0.02855,-1.833672,-1.058069,-1.762191,0.203868,1.700838,0.040061,-0.005132,-0.076644,0.711781,-0.423338,1.071734,good
0.224651,-0.321055,-3.137507,-0.57875,-1.365212,-0.56741,-0.787147,1.925286,0.221343,-0.080509,-0.105262,0.779589,0.312883,0.598932,0.688272,-0.761483,1.304953,0.486317,1.942857,0.211807,-1.824445,0.440815,0.250953,-1.174191,-1.294053,1.121287,2.189232,1.365528,good
0.441968,3.002836,-0.449341,1.788181,0.065109,-0.176516,0.048658,1.513445,-2.192208,1.02993,0.232254,0.041533,-1.252302,0.395278,0.855719,0.607019,-0.618465,0.200093,0.695808,1.482097,-0.682788,-0.129777,0.03277,0.105238,-0.557926,0.701308,0.098237,0.115919,good
-0.079709,2.105123,2.806865,-2.709613,-3.008111,0.286919,0.776857,3.671621,-1.91812,0.420906,1.330936,0.314834,0.107649,1.171463,1.209172,1.716453,-0.618575,0.948304,1.620709,-1.115822,0.29441,-1.876727,0.820903,0.301447,-0.151186,0.561141,-1.041144,0.853872,good
1.930046,-1.705794,-0.363878,0.904158,1.116314,-0.924553,-0.376505,-0.465087,-0.243628,1.457345,-2.117586,1.467028,0.229486,-1.067613,0.558811,-1.533777,-1.118811,-1.054477,-0.428295,0.289215,-0.721846,-2.897764,0.599934,0.592048,1.081647,-1.004457,1.066416,0.399773,good
-0.16074,-2.365747,-1.385798,-1.109922,0.397028,-0.67322,-2.020418,-1.00036,-1.057153,2.077106,1.189984,1.257303,-0.996775,1.422722,2.040464,-0.632326,0.140419,0.221712,-0.080843,0.284673,0.09462,0.296815,-0.504348,0.260442,-1.877034,0.041994,-0.108689,-0.615288,good
0.503929,-0.51295,-0.674657,-1.197318,-0.875287,0.007589,-1.638726,-2.676359,-0.201016,0.454899,-1.36637,0.952362,0.8386,-0.183187,-0.707737,-0.647894,-0.793675,0.399777,-0.420776,0.657874,0.433162,-0.580328,-0.533738,-0.051844,-0.413465,0.056036,0.035121,0.828042,good
1.645554,-0.669904,-0.943942,-0.424321,-1.054833,1.302873,0.160962,-2.661962,0.669661,-0.795803,-1.03762,-0.960308,0.597276,-0.660839,-0.798116,-0.559413,-0.391712,-0.223658,-0.037368,-0.504337,0.948485,-0.085472,-0.589531,0.414022,0.459492,0.769183,-0.493745,0.363615,bad
1.217282,0.135684,-1.143508,1.029653,1.182078,2.269781,0.848959,-0.378082,-1.745734,-1.008495,0.98864,-0.020531,-1.745954,1.35489,0.925881,-0.529865,0.306775,-0.098006,-0.457431,-0.481802,0.059618,0.892062,-0.051379,0.038579,-1.174251,-0.15692,-0.160506,-0.64786,good
-0.865984,0.160705,1.208163,2.257014,1.154595,2.03358,0.446348,-0.298296,-0.842365,0.665183,0.672862,-0.643135,0.499789,-1.267839,1.00974,0.009003,-0.268323,1.663944,0.190822,0.380649,-0.12763,0.485292,0.663999,-0.781912,-0.279986,0.642462,0.671207,-0.918366,good
0.963861,-0.118298,2.218787,-1.238914,-3.016353,4.062847,-0.072165,0.151415,0.040956,-1.740586,0.07852,-0.974547,-1.490812,0.933239,-0.54826,-0.175411,-1.339579,0.872977,0.335886,-1.155066,0.876291,-1.140107,0.014774,-1.084437,-0.877641,-0.404303,0.082363,-0.161055,good
-3.240147,-0.2486,0.82535,1.175064,-1.698559,-3.504522,2.594329,0.355164,-0.164836,0.738153,0.198188,-0.341146,0.489696,-0.384527,0.920335,-0.439335,0.829954,-0.665701,-1.465919,-1.487317,-0.061601,1.194049,1.05421,-0.616658,0.082922,-0.467097,1.075424,1.61631,good
1.266783,0.323615,-1.682943,-1.197078,-1.873127,-0.062964,-0.592517,-2.361175,0.460238,1.46761,-0.725047,-0.785632,0.961889,-0.142733,1.032443,-1.070868,-0.98277,-1.17065,-0.500068,0.486235,-0.322262,-2.360445,-0.735797,0.664732,0.405349,-0.476583,0.939905,0.514927,good
-1.79368,-1.554791,-1.46187,2.492628,0.563077,0.692292,1.153646,3.18968,0.193478,0.559475,0.01388,0.206305,-1.103942,-0.875438,0.906837,0.408577,0.924459,0.173873,1.971405,-0.317652,3.059603,-0.758343,-1.328898,0.690073,-0.63385,0.055393,0.468509,-0.362955,good
-2.414786,-0.875977,-2.521893,-1.89439,0.722692,-0.080233,-0.759766,2.411802,2.028073,0.14191,1.264721,2.814635,0.858685,-0.579728,-2.463309,-0.978859,2.384747,0.125189,-0.814889,0.403295,-0.731661,-1.637521,1.901201,0.603142,0.211077,-0.849601,-0.886126,0.384883,good
2.25835,-2.987986,-1.271633,1.690054,0.11149,1.660169,1.60348,-0.69397,-0.100855,-0.406891,-1.691507,0.208701,0.528601,-1.121839,-1.478939,-0.615861,-0.477486,-0.127364,0.066469,0.052945,0.85855,-0.369507,0.373495,0.386088,0.799462,0.644188,-0.271834,0.276914,bad
0.446879,1.918533,5.249133,0.887723,-2.893326,1.111737,-0.811409,2.828756,1.357737,-0.778922,1.937268,-0.972397,0.514782,-1.639695,-1.070261,0.197399,0.381092,-0.5741,1.458364,-0.193585,2.400547,2.182047,-0.52111,-2.170746,1.084667,-3.680697,0.811775,1.651526,good
-0.935271,0.367595,-0.953127,-2.62956,-0.210256,-1.315669,1.046924,1.244929,0.168526,-0.706179,1.687925,-0.296608,3.044399,-1.46549,0.780624,-0.642391,0.980383,1.382965,-0.163029,-1.225912,0.635373,0.266629,1.094132,0.198025,0.203399,0.621411,0.106011,1.379364,good
1.71984,1.127224,-0.138874,0.776339,1.745445,2.011059,0.421077,0.03155,-0.883011,-0.349128,1.299012,-0.725982,0.12513,1.687089,2.108286,-0.477496,-0.051464,0.611133,-0.989355,0.539633,-0.187717,1.440946,0.201439,-0.546139,-1.280199,-0.390266,0.27988,-1.088793,good
0.590299,1.822243,-1.771087,1.176373,-0.566251,-1.246731,0.126043,-0.906634,-0.771426,-1.830253,0.945476,-1.84133,0.739688,1.03343,-1.939611,1.261118,0.879332,0.537557,0.802729,-2.163178,-3.586157,0.330196,1.154518,-1.081679,-3.810666,-1.90619,-4.906533,1.518849,good
-5.017791,-3.148547,1.964797,-0.505353,1.348169,-2.201101,-1.414675,-0.851169,-0.908536,1.095625,0.153811,-0.976728,0.568796,-0.193728,0.5858,0.919627,0.341692,0.921952,-0.893342,-1.64304,0.868441,0.557609,2.175557,0.916785,-0.083857,0.948959,0.324508,0.288036,good
-0.206338,1.62825,-0.850312,1.59837,-1.020834,-1.637447,0.363293,-0.796808,-0.254273,-1.684819,1.070876,-0.961081,0.200369,-1.01348,-1.170336,-0.189186,-0.055405,-0.186241,-1.320289,-0.91722,-0.384925,1.057962,1.005212,-0.777717,-1.873371,0.665673,0.448537,-1.640241,good
1.613382,-1.670276,-0.927316,0.30076,0.738906,1.240734,-0.649843,-2.253556,-2.051063,0.0032,0.419164,-1.278961,0.894503,0.029356,-1.711468,-0.373009,-0.024116,-0.141641,0.861331,-0.007095,0.715387,0.538184,0.291494,0.261771,0.471092,0.631532,0.54595,0.397342,bad
3.284046,-0.859663,-1.224212,0.239096,0.829601,-0.601102,0.379987,0.451818,-0.147563,0.440471,1.583732,-1.37104,-1.808573,0.184531,1.28016,-0.225002,2.459412,-0.215132,1.64008,0.00286,2.545708,0.376398,-1.3022,2.437378,-1.166283,0.767211,-0.699427,-0.584812,good
-0.294704,1.570747,0.004762,-0.342505,0.809139,1.781653,-0.217686,0.509988,0.478582,2.340994,1.644807,0.087367,-2.355059,-3.02495,-0.250485,1.41158,1.289589,0.89888,0.99064,-0.204944,-1.339315,-0.510147,-0.077475,-0.098799,0.306221,-0.389107,-0.805486,-0.284166,bad
2.70372,-0.081461,-0.994096,0.510749,-0.079868,0.297223,-0.156723,-1.116581,-0.531663,0.395972,-1.65262,-1.00544,-1.514724,0.746895,0.193456,-0.234609,0.702382,0.615402,0.218287,-0.285998,0.039627,0.871359,0.771124,1.537452,-0.56021,0.305611,-0.08717,-0.156576,good
0.433537,0.066702,-0.23654,-0.661892,0.701616,2.123538,0.90914,-1.677376,1.582506,-0.512729,1.888388,-0.598056,-0.748667,2.671907,0.954926,-0.937627,-0.261942,-0.144495,-1.1091,0.550004,-0.440309,0.052883,0.62824,-1.589021,2.05859,-0.680197,-1.940713,-0.525278,bad
-2.678514,-0.671343,-0.14417,-2.460544,2.336786,-2.676744,-0.604564,1.279708,-3.701325,-0.934127,-2.025904,-0.913433,-0.489136,1.527554,0.245306,2.085044,0.062673,1.004334,2.124855,0.738827,-0.11536,-0.129701,-0.349228,-0.286434,-0.677675,-1.054776,0.390672,-0.337757,bad
2.07335,-0.860703,-1.024626,-0.331804,-0.048573,1.341288,-0.302923,-2.806631,0.346024,-0.202301,-0.951093,-1.714067,-0.977333,-2.736567,-0.311452,-0.099665,0.541955,0.808893,0.507749,-1.09393,-0.280259,-0.134281,-1.201538,-1.244885,1.871375,0.299732,-0.202187,0.240631,good
-0.446944,3.065858,0.335736,1.792582,-0.703547,0.213095,0.981499,-0.799576,-1.702709,0.865639,0.726202,-0.095213,1.199584,-1.964925,-2.125198,-0.358327,-0.737576,-0.596118,-0.501495,-0.797354,0.067482,-0.820243,-0.779899,-1.506544,-1.232648,0.608909,-0.440811,-0.613296,good
-0.594694,0.167927,-0.745184,0.3479,-0.281488,-0.101933,-0.950789,-0.467197,-0.588188,-0.141343,-1.330731,3.371487,2.23052,0.828582,-0.377621,0.02298,1.261157,-0.847457,-0.80783,-0.65376,-0.232075,-0.755229,1.034374,1.269707,0.37131,-1.039006,-0.739768,0.586144,good
-0.730645,2.289555,2.564239,1.83294,0.003558,1.512192,0.183397,-1.197183,-0.115209,0.659471,1.202519,-0.195301,0.592682,-1.654025,-0.378111,0.668606,0.189218,0.92357,0.50522,1.413049,0.117206,0.180946,0.473785,-0.204046,-0.708128,0.804009,-0.173531,-0.334483,good
-0.963523,0.120772,-0.517215,-5.138205,2.386978,0.554112,-0.546693,-0.224682,1.673867,1.966518,-1.313812,-0.340994,-3.674674,-0.710149,-0.980199,1.195838,2.594178,0.548287,0.163646,1.563022,-0.520252,-1.363456,1.214094,-1.472095,1.161284,-0.196502,-0.174394,-1.248566,bad
-0.169388,2.534759,-0.319662,1.23301,-0.213155,0.586565,0.244988,0.519219,0.069793,-0.342857,-1.306217,-1.644118,-2.280522,-0.390145,-0.516586,0.020003,2.21771,0.866345,1.236478,-0.108029,1.792327,-0.281482,-0.78714,2.554604,-1.105905,0.45137,-0.314591,0.171587,good
-1.66702,1.576766,1.283468,-1.305571,0.088363,-0.156169,1.858776,-0.494166,-0.964463,0.350986,1.231231,0.206728,2.007053,-1.998706,0.942736,0.072508,-0.587252,0.702434,-0.558309,-0.458368,1.780284,0.477687,1.00635,0.79824,0.302723,0.322019,-1.510831,-0.633375,bad
0.927055,2.720824,0.089963,0.386765,-0.601001,1.574893,0.284298,-0.621359,-0.173966,0.30424,-0.285591,-0.528565,-0.532687,1.838172,-0.185295,-0.399393,-0.983843,0.234477,-1.373097,-0.439284,0.079896,-0.266714,-0.014315,-0.101959,-0.831389,-0.114684,0.355655,0.809413,good
-5.52511,-2.826097,2.236689,-0.248274,1.54283,-2.373515,1.795052,0.197032,-1.597097,1.141676,-0.660922,0.645268,-0.532878,-0.598454,1.264795,0.627515,-0.121554,1.169062,1.478789,-1.776262,0.952312,-0.146531,0.190246,-0.629649,-0.085533,-1.42674,0.261898,-1.795192,bad
-3.292737,-0.162798,2.129203,1.189998,3.624029,1.330259,-3.252659,0.917454,-1.034767,2.366213,1.204455,-3.205032,3.405415,0.471664,-1.410157,1.022024,-1.144735,-1.341752,0.011115,-1.146183,1.090693,-0.945071,1.54843,0.47277,0.648196,0.471183,-0.013343,-0.172581,good
2.765668,-0.02229,-1.25107,-0.206338,-1.261631,-0.859848,0.141344,-0.252276,0.150329,-0.415217,2.508507,0.377396,1.264429,1.482353,-0.998395,0.689807,1.288928,1.8372,-1.782928,-0.35092,-0.711452,-0.43764,-1.276776,-1.420423,-0.029057,-0.128638,1.927073,2.571529,bad
0.053212,-1.014905,-0.872281,-2.797474,1.521196,1.959991,2.675588,0.618884,-0.259984,0.8203,-0.68963,-0.873342,-0.433086,-2.217074,0.337079,0.112988,-2.911666,-0.100382,0.19771,-1.643726,0.695476,1.115594,0.537639,1.917113,-0.432916,0.607167,0.559021,0.45856,good
-3.546798,-1.39094,0.223944,-1.00896,0.032407,-0.971042,0.847728,1.557769,5.138902,0.944425,2.106576,1.380873,0.769085,0.065576,-1.219089,-1.463666,-0.278436,-1.02088,0.932884,-0.763489,-2.147969,0.62558,-1.157629,1.552814,-2.277497,-0.913993,2.005155,1.345991,bad
