@relation 'german_credit-weka.filters.unsupervised.instance.Resample-S0-Z30.0-no-replacement-V_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1'

@attribute '-0.326property_magnitude=no known property-0.322housing=for free-0.267credit_amount-0.237personal_status=male single-0.232job=high qualif/self emp/mgmt...' numeric
@attribute '0.347housing=own+0.291checking_status=no checking+0.289credit_history=critical/other existing credit-0.266housing=rent+0.248existing_credits...' numeric
@attribute '-0.297property_magnitude=car+0.289job=unskilled resident-0.289other_parties=none+0.249other_parties=guarantor+0.241property_magnitude=real estate...' numeric
@attribute '0.36 other_payment_plans=none-0.29housing=own-0.268other_payment_plans=bank+0.242residence_since-0.223other_payment_plans=stores...' numeric
@attribute '0.397other_parties=none-0.333job=skilled-0.314other_parties=guarantor-0.236purpose=radio/tv-0.232personal_status=male single...' numeric
@attribute '0.358savings_status=<100-0.322credit_history=existing paid+0.318credit_history=critical/other existing credit+0.318existing_credits-0.219savings_status=no known savings...' numeric
@attribute '-0.395other_payment_plans=none+0.354other_payment_plans=bank+0.295job=skilled-0.294employment=unemployed-0.294job=high qualif/self emp/mgmt...' numeric
@attribute -0.356savings_status=<100-0.293checking_status=<0+0.274housing=rent-0.267other_parties=none+0.251savings_status=100<=X<500... numeric
@attribute '0.256employment=1<=X<4-0.239personal_status=female div/dep/mar+0.225purpose=business+0.219num_dependents-0.21employment=unemployed...' numeric
@attribute '-0.432property_magnitude=life insurance+0.311purpose=radio/tv-0.255savings_status=no known savings-0.236purpose=furniture/equipment+0.221savings_status=<100...' numeric
@attribute '-0.465employment=1<=X<4+0.348checking_status=0<=X<200-0.33checking_status=no checking+0.3  property_magnitude=life insurance+0.236employment=<1...' numeric
@attribute '-0.344job=unemp/unskilled non res+0.32 job=unskilled resident-0.304job=skilled+0.25 housing=rent-0.248employment=1<=X<4...' numeric
@attribute '0.392property_magnitude=car+0.369purpose=new car+0.33 employment=4<=X<7-0.269purpose=furniture/equipment-0.268property_magnitude=life insurance...' numeric
@attribute '-0.394personal_status=male div/sep-0.356employment=>=7-0.272property_magnitude=car+0.217purpose=education-0.213residence_since...' numeric
@attribute '0.36 employment=<1-0.27employment=unemployed+0.251checking_status=>=200-0.238residence_since-0.229installment_commitment...' numeric
@attribute '0.413personal_status=male mar/wid-0.328savings_status=100<=X<500-0.303purpose=education-0.244personal_status=female div/dep/mar-0.235job=unskilled resident...' numeric
@attribute '0.354savings_status=>=1000-0.332credit_history=no credits/all paid+0.308employment=4<=X<7-0.304savings_status=no known savings-0.256employment=1<=X<4...' numeric
@attribute '0.291purpose=new car-0.284employment=<1+0.258employment=1<=X<4-0.257job=unemp/unskilled non res-0.242personal_status=male single...' numeric
@attribute '-0.386personal_status=male mar/wid+0.292employment=4<=X<7+0.272personal_status=female div/dep/mar-0.225property_magnitude=life insurance+0.211savings_status=>=1000...' numeric
@attribute '-0.378savings_status=500<=X<1000+0.327savings_status=no known savings+0.291other_payment_plans=stores+0.271installment_commitment-0.257employment=4<=X<7...' numeric
@attribute '-0.334purpose=business+0.326savings_status=>=1000+0.307checking_status=0<=X<200+0.296purpose=used car-0.262employment=4<=X<7...' numeric
@attribute '-0.528checking_status=>=200+0.394purpose=repairs+0.367checking_status=no checking-0.195purpose=radio/tv+0.173credit_history=no credits/all paid...' numeric
@attribute '-0.305purpose=retraining+0.304credit_history=delayed previously-0.243personal_status=male mar/wid-0.221credit_history=all paid+0.22 other_parties=guarantor...' numeric
@attribute '0.327savings_status=>=1000-0.293personal_status=male div/sep+0.257credit_history=no credits/all paid+0.253purpose=retraining-0.237credit_history=delayed previously...' numeric
@attribute '0.347purpose=education+0.295credit_history=delayed previously-0.285savings_status=500<=X<1000-0.276purpose=domestic appliance+0.25 purpose=repairs...' numeric
@attribute '-0.275purpose=used car+0.255purpose=furniture/equipment-0.249purpose=education-0.239savings_status=100<=X<500-0.224checking_status=>=200...' numeric
@attribute '-0.546purpose=domestic appliance-0.255purpose=education+0.227credit_history=no credits/all paid-0.222checking_status=0<=X<200-0.207employment=<1...' numeric
@attribute '-0.375purpose=retraining-0.308credit_history=all paid+0.299savings_status=100<=X<500-0.289savings_status=500<=X<1000-0.278purpose=new car...' numeric
@attribute 0.441savings_status=500<=X<1000-0.318savings_status=100<=X<500+0.317savings_status=>=1000+0.291purpose=education+0.224purpose=repairs... numeric
@attribute '-0.364savings_status=>=1000-0.312credit_history=delayed previously-0.304purpose=other+0.271other_payment_plans=stores+0.247savings_status=no known savings...' numeric
@attribute '-0.352purpose=domestic appliance-0.348checking_status=>=200-0.34purpose=repairs-0.289other_payment_plans=stores+0.241purpose=business...' numeric
@attribute '0.33 purpose=repairs-0.314purpose=education-0.292other_payment_plans=stores-0.27personal_status=male mar/wid+0.26 installment_commitment...' numeric
@attribute '0.384purpose=other+0.244num_dependents+0.243foreign_worker=no+0.232other_payment_plans=stores+0.227property_magnitude=real estate...' numeric
@attribute '0.659foreign_worker=no-0.366num_dependents-0.231own_telephone=yes+0.216credit_history=all paid-0.184existing_credits...' numeric
@attribute '-0.419personal_status=male div/sep-0.281other_payment_plans=stores+0.27 credit_history=all paid+0.25 purpose=repairs+0.236own_telephone=yes...' numeric
@attribute '-0.359credit_history=all paid+0.258purpose=furniture/equipment-0.256property_magnitude=life insurance+0.243checking_status=<0-0.227savings_status=<100...' numeric
@attribute '-0.387purpose=other+0.352other_parties=co applicant-0.338other_parties=guarantor-0.284duration-0.202job=unemp/unskilled non res...' numeric
@attribute '-0.343purpose=used car+0.3  personal_status=male mar/wid+0.276credit_history=all paid-0.267purpose=retraining-0.264savings_status=500<=X<1000...' numeric
@attribute '-0.483purpose=business+0.35 credit_history=no credits/all paid+0.321purpose=education-0.249purpose=other+0.222property_magnitude=real estate...' numeric
@attribute '-0.378credit_history=no credits/all paid+0.332purpose=retraining-0.326purpose=other-0.303purpose=used car+0.267foreign_worker=no...' numeric
@attribute -0.4residence_since+0.372employment=>=7-0.34own_telephone=yes-0.335employment=<1+0.329num_dependents... numeric
@attribute '-0.466num_dependents-0.397installment_commitment-0.31residence_since-0.284duration+0.21 checking_status=<0...' numeric
@attribute class {good,bad}

@data
-0.22389,2.048309,-1.943579,1.016904,-2.074349,-1.866383,0.310715,-0.83173,-1.273282,0.449559,-0.067347,0.126708,0.750947,-1.447106,-1.519206,-0.595823,-0.395073,-1.544359,-0.389167,-1.033358,-0.412653,0.585334,-0.019978,-0.920314,-1.296485,0.708591,0.146933,-1.109294,1.952437,-0.109249,0.289075,-0.431475,-0.061099,0.617358,-0.128259,-0.135541,-0.512237,-0.851494,0.252318,0.188903,0.069493,-0.329223,good
0.438444,-3.573786,-0.70157,2.112848,3.571051,-0.739712,-2.229651,1.117787,-2.095848,-1.59578,-0.784264,-2.781218,1.946604,1.034008,-3.043971,2.532019,-1.034558,-2.359634,0.013256,-2.093858,0.533401,-1.422533,1.434058,-1.599842,-0.455402,-0.778298,0.931886,0.18511,2.163721,-1.012769,1.702094,-1.167364,-0.253616,-0.870239,0.181949,0.776912,0.248047,-2.044093,-0.586582,-0.442611,0.332562,0.711035,good
2.939876,-0.316119,0.356619,-0.069168,-3.353514,-0.641425,-1.243681,2.765807,-1.450496,0.377704,-0.837235,-1.563275,-0.66363,0.374186,-0.632544,-2.842296,1.266521,-0.281493,-0.813038,1.51402,-1.54108,1.36756,-0.478872,0.16716,-0.468444,-0.721671,1.198875,0.559251,-1.547747,-0.638481,0.561289,-0.51697,-0.114237,-1.131251,0.286296,0.541783,1.768466,-0.89253,0.534427,-0.01178,0.237581,-0.972481,good
0.072466,0.000168,0.532387,-2.89418,1.634269,-1.740843,1.770567,0.175772,0.423641,-2.006526,2.335146,0.352845,-2.051315,1.541827,0.407537,-0.410175,-0.455401,-1.394554,-0.959805,0.142076,0.77162,-0.027695,-0.249102,-0.346778,0.630562,2.197956,-1.994561,0.156262,-0.241382,0.111753,0.245225,1.599527,-2.120573,1.008154,0.092403,0.953419,-0.102012,-0.5923,0.460467,-1.035325,-0.878205,-0.201234,good
-2.616026,0.453524,-1.536887,-2.106359,0.814117,1.085871,-2.241341,-0.148289,0.464367,0.404363,-0.203773,1.925272,-0.299442,-0.654504,0.405197,0.363588,-0.098705,-0.492802,-0.319488,-0.357859,1.85308,-0.593194,0.785754,-1.100043,0.882993,-0.204284,-1.222799,-1.342816,-0.705288,-1.979641,-0.487548,-0.271472,-1.021923,1.074398,0.481207,0.796459,1.376968,-0.774224,0.954297,-0.080217,0.720619,1.20188,good
0.012815,0.986769,-2.270414,0.223063,-1.11648,-1.035702,-0.978656,-0.177406,0.525931,-2.748515,-1.15816,-1.162415,-1.206122,1.338798,0.801576,1.334529,-1.270001,0.213262,-0.179965,-0.089585,0.806861,-0.128795,0.055183,-0.118543,0.208176,-0.955899,0.148517,0.437614,-0.73632,-0.3027,0.283505,-0.028556,-0.578668,-0.367676,0.354587,-0.652072,0.800916,-0.626604,-0.668392,-1.076205,0.012723,0.777806,good
-4.848877,-0.602307,1.51353,-0.297233,-0.34069,-0.494612,2.443873,-0.051399,0.752757,2.362928,1.7303,-0.490136,-0.007729,-0.27068,0.59907,0.438106,0.639181,0.820967,-1.248649,0.111878,0.384376,0.823266,2.156306,-0.072934,0.611998,1.945687,-0.564776,-1.123686,-0.486047,-0.36709,-1.15616,0.593952,-1.588299,0.50069,-0.484851,0.29642,0.159904,-0.439649,0.413358,0.153182,-0.92911,-0.495721,bad
1.20971,0.942256,4.648675,-3.125719,-1.092397,-2.955352,0.998361,1.927844,0.476718,-2.352217,-2.75189,-1.246586,-0.032372,1.58348,-0.404761,-0.020678,-0.197254,-0.145351,1.832886,1.44491,1.130332,-1.338167,0.229001,-1.542435,-0.117325,-1.647267,0.162472,-3.484174,-1.258687,2.175032,-0.250262,0.426619,1.383283,-0.201958,-0.338611,-0.490988,-0.773853,2.533754,0.175663,-0.820477,1.59973,1.52594,good
-2.293641,-0.858222,-0.710518,-0.691372,0.283775,-2.404805,-4.064484,-0.275534,-1.050521,0.355749,0.872017,-0.733848,-0.58848,1.11029,0.02391,0.748026,-0.738793,-0.35428,-0.128621,-0.337964,0.529969,-1.205877,0.239397,0.603254,-0.307055,0.805043,-0.081216,0.642434,-0.508508,0.484803,0.978344,0.900746,0.824503,-0.259129,-0.720177,0.700348,1.964476,0.854885,0.379465,0.291406,-0.362471,1.30069,bad
0.111495,1.355382,-1.479022,-2.509767,0.444385,1.666066,1.519688,0.045529,-1.39869,1.256377,-2.742435,-0.678479,-0.173055,1.504446,0.543796,-0.879881,-0.638781,-0.56935,0.699801,1.431438,0.829485,-0.044442,-0.321471,-1.604611,-0.300306,0.595896,1.850453,-0.44609,0.038672,1.038046,-1.316924,-1.528636,0.840925,-0.347594,-1.83495,-0.6205,-0.175841,0.598921,-0.123473,1.963975,0.376558,0.060345,good
-0.402184,-3.860262,2.288615,0.954022,-0.435906,3.689085,-0.037816,2.177504,-1.629164,-0.734907,-0.38343,1.472792,-1.126543,0.613405,-0.209056,-2.265739,1.343786,-1.602118,-0.532162,1.580764,-1.460031,0.541981,-2.638385,0.226487,-0.665622,0.391666,-0.952328,-0.761181,0.541122,1.034006,-0.083036,-0.516518,-1.679918,-1.082303,0.475131,1.164747,0.323691,0.205164,-0.474673,0.346513,-1.335446,-0.883666,bad
1.955596,-0.534955,0.008317,-3.198146,0.201084,-1.292777,1.007156,0.261897,0.800944,2.066818,-0.574266,-0.756641,-0.840986,-0.392386,0.580597,3.06862,0.401189,1.442078,-1.370099,-1.090029,-0.262761,0.537582,0.829571,1.598452,0.805384,0.087991,-0.494877,0.889066,-0.651332,0.505588,0.563068,-1.654965,-0.349732,-0.521315,1.668329,0.280484,0.894877,-0.095191,-1.570529,0.464095,0.216529,0.26309,good
-0.262028,2.326417,2.58157,0.237344,-3.60105,0.158355,-0.996633,2.926236,-1.599554,0.967521,2.040537,0.465248,-1.587563,-0.59021,-0.031389,1.101148,-1.517232,0.323863,1.414946,0.253033,0.978364,-1.840745,0.934353,-0.213576,-0.623702,-0.212194,-0.985729,-0.815826,-0.163926,1.268466,-0.033315,0.618462,0.749678,0.127528,0.115647,0.933539,-0.510755,0.045791,0.158856,-0.228071,-0.599528,0.579842,good
-5.040172,-1.48109,0.403875,-0.106022,0.209338,0.177962,-0.286589,-0.64582,1.878891,2.710783,1.61673,1.184623,-1.672737,-1.503249,-0.792762,0.740607,-0.99623,-0.498333,-0.393917,-0.201381,-1.402762,0.68731,0.602309,3.006983,-2.38664,-1.428966,1.159186,-0.393854,0.130925,0.725712,0.04296,0.017855,0.073987,1.193462,-0.667311,0.746901,0.964033,1.060457,-0.041553,-1.433343,0.62298,-0.044917,bad
-1.51363,-0.581867,-3.031032,-4.040809,-0.543965,2.55546,-0.557071,0.18047,3.403245,0.897334,-0.365502,-0.315776,-0.245898,-1.602766,0.000391,0.657783,-2.651519,-0.868547,0.59173,-0.013191,-0.996875,0.551057,-0.286882,2.184956,-1.733138,-0.533815,0.695754,-0.423433,0.708336,0.440812,0.435385,-0.853982,0.248754,0.159822,0.215436,-0.474785,0.257027,0.846277,0.70595,-0.123488,-0.244082,0.036801,bad
1.629745,-0.43845,-1.727239,0.679125,-0.21438,0.161077,0.136929,-0.802185,-1.664139,-0.020421,1.123551,0.677012,-1.097129,1.391005,1.091429,-0.047533,-0.233527,-0.266145,-0.316508,0.433828,-0.552469,1.218884,0.846688,-0.482558,-0.998927,-0.41301,0.796085,-0.368634,0.583753,-0.758495,0.059078,0.453385,0.56368,-0.476078,0.094749,-1.088128,-0.286598,0.336022,-0.784184,-0.126789,-1.46801,-1.200772,good
-2.991604,-1.207091,-0.189861,0.41237,-1.357404,-1.326208,2.588713,-2.17306,0.550105,1.6591,-1.765999,-1.403894,-1.209445,3.174216,-0.144997,-1.33934,0.731069,0.570496,-0.416594,0.862967,0.568614,0.321211,0.811783,0.660328,1.123961,-1.46262,0.160817,-0.272521,0.748675,2.73316,-0.8671,-2.51967,1.717765,0.014337,-1.777922,-0.479045,-0.77216,0.054728,0.379501,0.149529,-0.735795,-0.38496,bad
1.32832,0.60993,-2.88557,0.642591,-1.338373,-1.212362,0.217428,0.431353,-1.09442,0.261552,-0.979283,-0.337586,0.060106,0.32316,-0.263017,-0.841852,-1.875394,0.240972,0.915731,1.700708,-0.256793,0.435645,-0.165238,-0.064077,0.296935,0.817064,0.66853,0.269514,0.055226,0.241705,0.320419,0.895828,-0.291713,0.448882,-0.258285,0.120307,-0.375142,0.420252,-0.628503,0.066262,-0.214233,-0.991881,good
0.182799,-1.175462,-1.503693,-1.812305,0.101563,-0.115517,1.402194,-0.067297,-0.610376,-1.603663,-2.270975,-0.878754,-0.998763,0.827882,2.026076,0.816804,-1.453778,0.517904,0.607417,-1.259132,0.486724,1.585168,0.908884,-1.137921,0.244701,-0.035523,1.582803,0.937271,-0.57938,-1.3735,-0.05384,-1.075528,-1.579789,-0.176313,0.266884,-1.372187,0.41696,-1.457152,0.074303,0.452374,0.301121,-0.65133,good
-6.083371,-1.331975,4.087289,-0.657344,0.623815,-0.06222,0.764642,-0.705533,-2.425757,0.940251,-0.949683,0.196293,-0.310237,-1.315729,0.399558,-0.429039,-0.055514,1.236287,-1.990734,-0.298105,-0.243792,1.012007,-0.689623,0.72569,0.62767,1.34919,-1.941783,2.475871,0.519512,-3.060633,-1.784656,1.009009,3.789391,-1.084079,-0.095778,-0.173492,-2.5524,-0.537028,-3.275157,-2.115946,1.766289,1.516152,good
0.021922,0.321289,1.334019,-3.617089,2.490661,0.490113,0.939586,1.701907,0.607108,1.075778,0.005496,1.337306,-0.251408,0.39322,1.434853,0.096388,0.308571,0.407158,2.525014,-1.145366,-1.912791,0.149825,0.278873,0.755201,-0.452495,1.66498,0.370359,1.225259,0.1659,0.736277,0.311018,-1.363513,-1.244947,0.184596,0.508458,0.054822,0.413072,-1.323161,-1.144555,1.202741,0.667802,-0.017167,good
-3.152687,-0.602222,-0.287735,1.402693,-0.749895,-1.783182,-0.809431,-1.829427,-0.66685,-0.509925,1.126438,0.64422,-1.177211,0.322557,-0.052732,-0.911491,-0.815913,1.468491,0.306798,1.610254,-0.459643,-0.440609,-0.238554,0.770902,1.063956,-0.89111,-1.431636,0.687607,1.837829,1.452635,1.370456,-0.80696,0.958598,0.626692,1.059156,1.144075,0.412081,-0.53851,1.589287,0.096112,0.297675,0.89707,bad
-4.768072,-0.340917,2.250137,2.971526,0.217134,0.806316,-0.370866,-1.543768,-0.483913,1.238816,-0.137769,1.249063,-0.395514,-0.046657,-0.177865,0.520994,0.207091,0.607083,0.007623,-0.171598,0.924516,-0.299218,-0.894098,-0.662621,-0.722517,-1.013784,0.364758,0.419868,-0.96187,-0.572516,-0.00046,-0.328819,-1.086145,1.04014,-0.485193,0.922373,0.882473,-1.13877,-0.620631,-1.068508,0.475077,0.848861,good
0.791542,-0.476664,-1.18623,-0.522461,-1.642073,0.583235,0.010019,-2.489025,-0.340802,0.624889,1.057641,0.729512,1.259313,-0.034887,0.276927,-0.035393,-0.318819,-1.106824,0.390578,1.283856,0.06279,0.440844,-1.044731,-0.807255,-0.539431,0.270436,-0.235937,0.021826,0.800329,-0.510399,1.088864,0.195486,0.056869,0.017007,-0.178475,-0.251024,-0.739567,-0.44011,0.095245,0.145834,-1.613215,-0.068249,bad
-0.096411,1.006185,-0.379321,-0.833893,-0.557255,0.675666,-0.271188,-0.227658,1.168162,0.058317,2.356988,0.637977,-0.259915,1.187821,-0.644093,-0.056335,0.202623,-0.20068,0.124846,-1.236483,-0.304118,-1.107627,1.960475,-0.934525,1.075927,1.845058,0.136484,-0.339046,0.035435,-2.103011,-0.894455,-0.053395,-0.010131,0.868476,-0.915371,-1.179176,1.639334,0.358639,0.628526,-1.124721,-1.070311,-0.173538,good
-1.875373,0.873182,-0.951496,-1.459655,0.265296,-0.333206,-0.747128,0.603781,3.293285,-3.210668,-1.603473,0.467561,-1.312716,0.633686,0.510643,0.584689,-3.963967,-1.582223,1.071986,0.463461,-0.351677,0.928935,-1.690911,-0.236638,-1.281122,-0.885397,1.566344,0.57,0.497673,-0.592162,0.501706,-0.00145,-0.765532,-0.516863,-0.408004,-0.2854,-0.008577,0.719672,1.702824,-2.082606,1.420626,-1.755555,good
2.608715,-1.707849,-1.473033,-1.127946,0.126236,0.715548,-0.323626,-0.877706,0.560802,-0.302112,2.261752,-0.266165,-1.319948,1.136394,1.198739,1.407175,0.184272,-0.361257,-1.842916,-1.51817,0.946394,0.544239,-1.433413,-0.367129,0.087716,0.917553,-0.392648,-0.317884,-0.141095,0.146642,0.214801,-1.188083,-0.421768,0.257515,0.982398,-0.291456,-0.771789,1.101013,0.031519,0.020915,0.827739,-0.406264,good
1.633543,-1.460223,-1.023811,0.911115,1.505765,-1.395433,0.881808,2.29292,1.750398,-1.232419,-0.670991,1.319806,-1.160114,-0.006026,-2.055256,-1.897251,0.025069,0.060703,-0.909751,0.468893,-1.284906,0.390002,1.363021,0.033834,-0.760419,-1.625152,1.525149,1.658363,-0.517323,0.055122,0.87364,-0.421385,-0.784592,0.060069,0.016775,-0.733213,-0.943291,-0.056786,-1.890168,0.496736,-0.070695,0.32964,good
0.230753,-1.971688,4.323309,-1.170584,-2.082122,-0.129383,-2.31854,0.856273,-2.965405,0.323923,-0.260628,1.297012,-2.249363,-2.295202,-0.917754,-1.086221,-0.987489,1.759603,1.66548,1.202596,-0.857842,1.244176,0.866499,-0.215998,0.099786,0.623426,-0.743176,0.558293,1.777419,-2.325691,-2.067449,-0.212472,3.282436,0.645241,0.854163,-0.379705,-5.159935,-0.855058,-1.892681,-3.243288,0.998536,1.509431,good
0.742165,0.665955,2.451779,1.030122,-0.416677,-1.388476,-0.811634,-2.161743,0.035284,0.623688,0.278987,1.954466,-0.501705,-1.260435,-0.940212,0.002514,-0.292852,-0.753259,1.011908,0.727342,-0.339747,0.034679,0.091495,-0.444389,-0.33066,1.048809,0.364372,0.771103,-0.028845,-0.839647,0.574378,-1.025877,0.267827,0.287869,0.26223,-0.356978,0.423689,-0.096784,0.651075,-0.127965,-0.738185,0.819756,good
2.022327,-0.104012,-0.436668,-0.120877,1.637272,2.634214,0.688031,-0.133071,-0.79072,0.024789,2.528421,-0.540944,-1.428559,1.512027,1.228759,-0.800505,-0.28752,-0.221263,-0.413693,-0.901561,1.051567,0.034736,-0.802835,0.117603,-1.181026,0.505158,-0.737461,-0.475525,-0.576085,0.194439,0.137058,0.458519,-0.237289,0.238859,0.173119,0.198314,-0.026773,-0.493209,-1.009904,-0.021342,0.763867,-0.554177,good
-0.907898,-0.000573,-0.534132,-0.689103,-0.089372,-1.165948,-1.65921,-1.082919,0.594971,-1.962992,0.933227,1.335476,3.35081,-0.949478,-0.705914,-1.371136,1.775856,1.781352,-0.281319,0.592539,0.201162,-0.246168,0.272953,-0.048985,-0.490793,-1.136772,0.128556,0.849179,-0.169179,0.23453,0.179143,1.035305,1.178293,-1.419537,0.770746,1.665996,0.010187,0.207885,0.219008,-0.022127,0.495399,-0.410371,good
0.744086,0.979963,1.157441,-0.198091,-0.112777,2.38706,0.408419,-0.774366,2.239304,1.18676,1.62114,-0.11586,1.134953,0.014825,-2.232816,1.478662,-0.281723,-1.285998,2.33842,-0.260013,0.014404,3.183851,-1.353373,1.288507,0.322753,-1.306992,1.254654,2.082025,1.418856,1.247652,-2.686988,2.690592,1.268993,-0.351351,1.365178,-0.51777,2.234169,-0.876856,2.007534,-2.000979,0.776233,0.97858,bad
0.038955,3.138923,1.252964,1.820259,-0.954813,0.122211,0.08657,-0.643035,-1.125713,1.601604,0.26568,0.542383,-0.602435,-0.360218,-0.164153,0.312357,0.134174,-0.656323,0.232232,0.098966,-0.238294,0.245631,0.516564,0.131832,-0.688359,0.38973,0.077443,0.091584,-0.892043,-0.47601,0.478973,-0.405133,0.691732,0.819862,0.04941,-1.455411,0.138473,-0.390887,0.599658,-0.080415,-0.197084,-0.260152,good
-0.5977,1.669079,1.449375,1.593074,-0.580738,1.09919,-0.007388,-1.45801,-0.371107,0.316272,0.172721,0.396815,-0.158565,-0.803668,-0.206934,1.418725,0.103615,0.126008,1.236206,0.477617,1.048616,-0.199308,-0.546674,-0.595565,-0.519993,-0.550665,-0.226418,0.25293,-1.183485,-0.975825,0.515017,-1.383514,-0.18238,0.874034,0.907606,-0.36285,0.659833,-2.403878,0.256779,-1.094163,0.502696,0.240355,good
-1.465401,-0.937847,1.515085,2.163066,-2.899264,1.912042,0.617407,2.70715,-1.495498,-0.990644,0.606061,-1.093721,-0.872722,-0.733254,0.01015,-1.61273,0.678589,-3.233334,-1.695654,1.427396,-1.308414,-2.737352,-2.328287,1.862403,1.245525,0.063466,-0.578343,-0.165632,-0.860455,1.255267,-1.322983,0.08275,-2.351458,-0.384812,0.677197,0.404466,0.171404,-0.531566,0.328137,0.174694,1.234332,-0.129728,good
-0.163604,1.421467,0.404548,1.329693,-0.47329,-1.811923,-0.538049,0.20056,0.297286,0.431267,1.968115,-0.903739,-0.714195,-2.401817,0.027793,0.72064,2.118355,1.314181,1.215854,0.79191,2.539424,0.049499,0.814631,2.696741,-0.792537,0.517053,-0.326298,-0.934754,0.903724,-1.225764,0.066877,-0.916412,-0.174958,-0.766377,-0.183128,-0.621526,-0.085915,0.181408,1.030519,-0.335922,-0.704352,0.14873,good
-3.712759,-2.865305,-1.854536,-1.43095,-0.134303,2.235909,0.520544,1.205565,3.351912,1.23805,1.303786,1.003222,-1.143905,-1.185148,0.532961,1.63667,-1.323409,-2.330509,0.429937,0.506907,-1.72758,0.790179,-0.078666,1.917094,-2.506625,-0.768881,0.37319,-0.837054,1.294347,0.798034,0.258338,-0.717999,0.654811,0.118307,-0.3561,-1.371786,-0.304451,0.635159,1.059126,-0.452355,-1.81057,-0.794052,bad
0.457763,0.426702,-1.98915,-1.290669,-1.029127,-1.069183,0.005876,0.575152,2.020403,0.670839,1.273843,-0.627141,0.549366,-1.568599,-1.931377,-1.529063,-0.055301,0.375599,-0.239226,0.183267,0.430259,-0.061974,0.534278,0.887278,-0.43727,-1.244302,0.006756,0.972249,-1.363048,0.300487,0.922672,-0.934942,-0.152393,0.55726,0.377085,0.185003,-0.426016,-0.631885,-1.796265,0.124799,-1.003604,-0.019423,good
-3.889001,-0.702907,-0.41056,-1.898701,1.184872,-0.877064,0.979159,2.391402,0.564435,-2.850538,0.240974,2.580873,-0.054131,1.255241,-0.016703,1.963437,0.121576,-0.14713,-0.330844,-0.397571,1.159034,-1.818931,1.714686,-0.427313,1.708232,0.33801,-1.671927,0.783273,0.162764,-1.194491,-0.881952,1.625835,-0.827861,-0.840428,-0.325409,0.467066,1.897136,-1.185405,0.317879,-0.809052,0.466653,-1.672475,good
0.547563,-1.243335,-1.783188,0.216846,-1.85888,0.266311,0.522684,0.113571,0.419099,0.989263,0.89403,2.238896,2.3057,0.127181,-1.068311,-0.118017,0.291444,-0.874479,0.464953,-0.541042,0.391229,-1.273003,0.311335,0.988792,0.252138,1.024629,-0.536861,0.586339,0.348423,0.192372,-0.123874,0.234423,0.040804,0.348251,-1.498765,-1.668903,0.002106,-0.230534,-0.094123,0.177282,-0.216966,-0.788671,good
-3.155692,-1.052893,1.920807,-4.162645,-1.848337,2.863069,-4.49455,2.447828,-1.931092,-0.586112,-2.065188,-0.460497,-0.476482,-1.67586,-0.079476,-3.194415,-0.720157,0.074359,-1.801102,0.587095,-0.352767,0.616673,-2.141341,1.44447,1.10002,1.039019,-3.098874,0.33062,1.013893,-2.951976,-1.998883,-0.776226,2.797566,-1.943047,0.022483,-1.632759,-1.226778,0.090313,-2.529939,-1.755559,1.42179,-0.373901,bad
-4.281475,0.252451,2.400946,-1.742088,1.190724,-1.443734,1.440705,-0.411865,-1.185806,-0.709969,-1.071125,0.218315,1.124564,-0.657538,1.181254,0.312554,0.603503,0.806632,-0.410076,-0.611073,-0.277107,0.813522,0.457491,-0.069882,-0.536141,-0.678893,-0.316085,-1.838944,-0.895904,-0.635689,0.648676,1.276146,0.46874,-0.203176,1.696284,-1.643159,0.901202,2.109883,0.777713,1.012438,0.759456,-0.237723,bad
0.698546,-0.095031,-1.111676,-1.026169,-0.66539,0.221599,-1.113627,-0.828613,1.131288,-0.329036,1.117075,0.007282,2.743371,-0.540571,0.894619,-0.334186,0.345302,0.465594,0.690042,-1.171533,0.540771,0.022663,0.651061,0.814953,0.475371,1.227678,-0.298003,-0.710748,-0.455965,0.462475,-0.616544,-0.723816,-0.135382,0.160085,-0.730803,-1.026998,0.520791,0.11912,0.127358,-0.424799,0.307345,0.812706,good
1.497063,-1.918095,-1.223871,0.335585,0.481823,0.662634,-0.397305,-0.136468,-0.026468,-4.103119,1.052186,-1.481534,-1.305012,0.047893,2.528709,1.089804,-0.589484,-0.40155,-0.157863,0.998347,-0.006396,0.151458,-1.010771,-0.478045,-0.148873,0.789174,0.477131,0.325091,1.359937,-0.32045,-0.406998,0.277863,2.14853,2.813376,0.798023,1.846015,0.882311,0.51152,-0.855255,1.644038,-1.544472,0.020936,good
1.282583,0.554126,-1.198582,-0.336487,-0.067781,-1.9694,-0.608247,0.963786,0.835118,1.534034,0.778515,-0.515957,-1.101432,-2.002677,-0.927464,2.728618,0.792634,-0.027584,-1.169104,-2.048787,-0.985251,-0.008018,0.317831,-0.001475,-0.65304,0.430357,-0.415045,-1.471281,1.448284,0.405819,0.114578,-2.972752,0.681472,-0.09681,2.301474,1.072424,0.822546,-0.324405,-1.438842,0.179743,1.315917,1.055756,good
